Listing_ID,Role_Title,Company,Company_Type,Country,City,Location_Micro_Market,Seniority,Experience_Required,Function,Key_Skills,Comp_Range_INR_LPA,Comp_Basis,Portal,Source_URL,Listing_Status,Posting_Date,Date_Found,Fit_Score,Fit_Rationale,Profile_Hook,Application_Notes,Agent_Source,Comp_Check,Verification_Note,Last_Verified
I02-011,Manager - Pricing & Revenue Strategy,ixigo (Le Travenues),Corporate,India,Gurugram,Gurugram (unspecified),Manager,4-8 yrs (inferred),Revenue Management,Pricing strategy; conversion analytics; monetisation,16-28,Market estimate,LinkedIn,https://in.linkedin.com/jobs/search?keywords=ixigo%20revenue,Target employer - not verified,Unknown,2026-09-20,6,Listed OTA with a real pricing function; a genuine but smaller-scale version of the MakeMyTrip role.,Pricing against conversion.,Gurugram-based and listed. Smaller team means broader scope but less specialisation.,I02,Not benchmarked (non-Mumbai market),,
I02-012,Head of Revenue Management,EaseMyTrip,Corporate,India,New Delhi,New Delhi (unspecified),Director,8-12 yrs (inferred),Revenue Management,Revenue strategy; pricing governance; team leadership,25-45,Market estimate,LinkedIn,https://in.linkedin.com/jobs/search?keywords=easemytrip,Target employer - not verified,Unknown,2026-09-20,6,"A head-of-function seat would give him ownership rather than execution, though at a smaller and thinner-margin platform.",Owning a revenue function end to end.,"Delhi-based. Attractive for scope, less so for platform quality. No opening seen.",I02,Not benchmarked (non-Mumbai market),,
I02-013,Manager - Revenue & Occupancy Strategy,Stanza Living,Proptech,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Revenue Management,Occupancy strategy; per-bed pricing; renewals; portfolio analytics,22-38,Market estimate,LinkedIn,https://in.linkedin.com/company/stanzaliving,Search-surfaced,Unknown,2026-09-20,6,"55,000 beds under management across 14 cities, priced per bed against occupancy and renewals - the closest structural analogue in India to running rent and occupancy across a large residential portfolio.","Rent optimisation, occupancy and renewal strategy at portfolio scale.","IMPORTANT: an earlier Mumbai-focused pass scored Stanza Living down because its Mumbai roles are property-operations and sales. The portfolio-level revenue seat would sit at HQ, which is Gurugram - this lane is where that role actually lives.",I02,Not benchmarked (non-Mumbai market),"DOWNGRADED from 9. The portfolio-level revenue/occupancy seat this row assumed was not found. Stanza Living's visible Mumbai hiring is Cluster Manager - Property Operations and Sales Manager, which are property-level execution roles, not portfolio revenue strategy. Also note the company is Gurugram-headquartered.",2026-09-20
I02-014,AVP - Portfolio Performance,Stanza Living,Proptech,India,Gurugram,Gurugram (unspecified),AVP,7-11 yrs (inferred),Portfolio Management,Portfolio analytics; unit economics; pricing; expansion planning,28-45,Market estimate,Instahyre,https://www.instahyre.com/jobs-at-stanza-living-2/,Target employer - not verified,Unknown,2026-09-20,6,"Portfolio-level performance ownership across a distributed residential book is the same job he does now, in a co-living wrapper.",Portfolio performance management and unit economics.,"Same employer logic as the row above, one grade higher. Worth a speculative approach to the HQ team rather than waiting for a posting.",I02,Not benchmarked (non-Mumbai market),"DOWNGRADED from 9. The portfolio-level revenue/occupancy seat this row assumed was not found. Stanza Living's visible Mumbai hiring is Cluster Manager - Property Operations and Sales Manager, which are property-level execution roles, not portfolio revenue strategy. Also note the company is Gurugram-headquartered.",2026-09-20
I02-015,Manager - Revenue & Occupancy,Zolo Stays,Proptech,India,Gurugram,Gurugram (unspecified),Manager,4-8 yrs (inferred),Revenue Management,Occupancy; pricing; renewals; co-living operations,16-28,Market estimate,LinkedIn,https://in.linkedin.com/company/zolostays,Target employer - not verified,Unknown,2026-09-20,7,"Co-living operator with the same per-bed pricing and occupancy problem, at smaller scale than Stanza.",Occupancy and pricing across a managed residential book.,Smaller than Stanza Living and more operationally focused. A secondary co-living option.,I02,Not benchmarked (non-Mumbai market),,
I02-016,Manager - Commercial Strategy,Settl / Colive (NCR operations),Proptech,India,Gurugram,Gurugram (unspecified),Manager,4-8 yrs (inferred),Revenue Management,Pricing; occupancy; commercial strategy,14-24,Market estimate,LinkedIn,https://in.linkedin.com/jobs/search?keywords=co-living%20revenue%20gurugram,Target employer - not verified,Unknown,2026-09-20,6,Early-stage co-living operators need exactly this skill but cannot usually pay for it at his level.,Occupancy and pricing discipline.,Thin. Included to complete the co-living map rather than as a serious target - be candid that scale and pay are both a step down.,I02,Not benchmarked (non-Mumbai market),,
I02-017,Senior Manager - Asset Management,DLF Cyber City Developers (DCCDL),Real Estate Developer,India,Gurugram,Cyber City,Senior Manager,6-10 yrs (inferred),RE Asset Management,Asset management; leasing strategy; occupancy; JV reporting,30-50,Market estimate,LinkedIn,https://in.linkedin.com/jobs/dlf-jobs-gurugram,Search-surfaced,Unknown,2026-09-20,9,"DCCDL is a GIC joint venture holding roughly 44 msf of rental assets at about 93% occupancy, heading toward 73 msf - it needs exactly his two skills at once, occupancy strategy and JV partner reporting.","JV capital planning and distribution modelling, paired with occupancy and leasing strategy.","The single best structural fit in NCR. DCCDL is a DLF/GIC JV with DLF at roughly 67%, so the partner-reporting dimension is real rather than notional. DLF plans about INR 20,000 cr of commercial investment over five years.",I02,Not benchmarked (non-Mumbai market),,
I02-018,Manager - Leasing Strategy,DLF Limited,Real Estate Developer,India,Gurugram,Cyber City,Manager,5-9 yrs (inferred),Leasing Strategy,Leasing strategy; tenant mix; rent optimisation; occupancy,25-42,Market estimate,Naukri,https://www.naukri.com/dlf-jobs-in-gurgaon,Search-surfaced,Unknown,2026-09-20,8,A 30 msf Gurugram office portfolio requires continuous rent and tenant-mix optimisation - the commercial twin of his residential leasing mandate.,Leasing strategy and rent optimisation.,India's largest real estate developer by market capitalisation and the anchor employer of this lane. Around 92 DLF roles were listed on Naukri in Gurugram.,I02,Not benchmarked (non-Mumbai market),,
I02-019,Manager - Asset Management,Nucleus Office Parks (Blackstone),Real Estate PE,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),RE Asset Management,Asset management; leasing; NOI growth; tenant engagement,28-45,Market estimate,LinkedIn,https://in.linkedin.com/company/nucleus-office-parks,Search-surfaced,Unknown,2026-09-20,8,"Blackstone's wholly-owned India office platform runs over 20 msf of Grade A assets on an explicitly proactive asset-management philosophy - institutional ownership, his native environment.",Asset-level value creation and NOI growth.,"Present in both Gurugram and Noida. Blackstone-owned, so the culture and reporting rhythm will be familiar from an institutional US owner.",I02,Not benchmarked (non-Mumbai market),,
I02-020,AVP - Asset Management,Brookfield Properties India (NCR),Real Estate PE,India,Gurugram,Gurugram (unspecified),AVP,7-11 yrs (inferred),RE Asset Management,Asset management; leasing strategy; portfolio performance,35-55,Market estimate,Company Careers Page,https://www.brookfieldproperties.com/en/our-presence/india/,Target employer - not verified,Unknown,2026-09-20,8,Brookfield runs a large NCR office portfolio under global institutional discipline; asset management there is close to his current remit.,Institutional asset management and portfolio performance reporting.,Brookfield's India REIT is BKC-headquartered but its NCR assets are substantial. Confirm whether the role is NCR-based or a Mumbai seat before applying.,I02,Not benchmarked (non-Mumbai market),,
I02-021,Manager - Asset Management & Leasing,Max Estates,Real Estate Developer,India,Noida,Noida (unspecified),Manager,5-9 yrs (inferred),RE Asset Management,Leasing; asset management; commercial strategy,22-38,Market estimate,Company Careers Page,https://maxestates.in/careers,Search-surfaced,Unknown,2026-09-20,7,"Max Estates holds and operates commercial assets (Max Towers, Max Square) rather than only selling them, so leasing and occupancy strategy matter to its P&L.",Leasing strategy for held assets.,"Max Group's real estate arm, with a live careers page. Smaller than DLF but a genuine hold-and-lease model.",I02,Not benchmarked (non-Mumbai market),,
I02-022,Manager - Commercial Leasing Strategy,Bharti Realty,Real Estate Developer,India,New Delhi,Aerocity,Manager,5-9 yrs (inferred),Leasing Strategy,Leasing; tenant strategy; commercial real estate,22-36,Market estimate,LinkedIn,https://www.bhartirealty.com/home/ourpresence,Target employer - not verified,Unknown,2026-09-20,7,"Bharti Realty holds prime Delhi commercial assets including Worldmark Aerocity, where leasing and tenant mix drive value.",Leasing strategy and tenant-mix optimisation.,Smaller portfolio than DLF but prime locations. No opening seen.,I02,Not benchmarked (non-Mumbai market),,
I02-023,Manager - Asset Management,Emaar India,Real Estate Developer,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),RE Asset Management,Asset management; leasing; residential and commercial portfolio,22-38,Market estimate,Naukri,https://www.naukri.com/emaar-jobs-in-gurgaon,Target employer - not verified,Unknown,2026-09-20,7,"Emaar India is Gurugram-headquartered with township, residential and commercial assets - and the parent brand will recognise institutional real estate experience.",Portfolio asset management across mixed-use.,Useful dual-purpose row: it is also a natural bridge to Emaar's Dubai business if the Gulf route progresses.,I02,Not benchmarked (non-Mumbai market),"Employer careers portal confirmed (properties.emaar.com/en/careers; roughly 14-16 open roles when checked), BUT visible hiring skews to hospitality, sales, engineering and malls - no leasing or revenue-strategy opening was found. The senior revenue-strategy seat this row assumes is inferred, not observed. Treat as outreach, not an application.",2026-09-20
I02-024,Manager - Rental Business,M3M India,Real Estate Developer,India,Gurugram,Golf Course Road,Manager,5-9 yrs (inferred),RE Asset Management,Leasing; rental income; asset performance,20-34,Market estimate,Naukri,https://www.naukri.com/m3m-jobs-in-gurgaon,Target employer - not verified,Unknown,2026-09-20,6,Large Gurugram developer building a rental portfolio; the function exists but is less institutionalised than DLF's.,Rental income and occupancy management.,Developer-led rather than institutional. Weigh governance and reporting maturity.,I02,Not benchmarked (non-Mumbai market),,
I02-025,Manager - Portfolio & Asset Strategy,Signature Global,Real Estate Developer,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),RE Asset Management,Portfolio strategy; pricing; sales velocity,20-34,Market estimate,Naukri,https://www.naukri.com/signature-global-jobs,Target employer - not verified,Unknown,2026-09-20,6,"Listed affordable-housing developer where pricing and absorption strategy matter, though the model is sell-down rather than hold-and-rent.",Pricing strategy and absorption analytics; retail disposition experience is directly relevant to sell-down.,His retail disposition background maps unusually well onto a sell-down developer - worth leading with that rather than the leasing side.,I02,Not benchmarked (non-Mumbai market),,
I02-026,Manager - Asset Management,Horizon Industrial Parks (Blackstone),Real Estate PE,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),RE Asset Management,Industrial asset management; leasing; portfolio performance,26-42,Market estimate,LinkedIn,https://in.linkedin.com/company/horizon-industrial-parks,Target employer - not verified,Unknown,2026-09-20,7,"Blackstone's Indian warehousing platform; institutional asset management with a leasing core, in a different asset class.",Institutional asset management and leasing.,Industrial is a different asset class but the institutional owner-operator model is the same one he works inside.,I02,Not benchmarked (non-Mumbai market),,
I02-027,Manager - Business Planning,Godrej Properties (NCR),Real Estate Developer,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),FP&A,Business planning; feasibility; pricing; portfolio review,22-36,Market estimate,Naukri,https://www.naukri.com/godrej-properties-jobs,Target employer - not verified,Unknown,2026-09-20,7,"Business planning at a large listed developer covers pricing, feasibility and portfolio review - adjacent to his strategy work.",Business planning and pricing analytics.,Godrej Properties runs a significant NCR business; confirm the role is NCR-based rather than Mumbai.,I02,Not benchmarked (non-Mumbai market),,
I02-028,Manager - Asset Management,Tata Realty & Infrastructure (NCR),Real Estate Developer,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),RE Asset Management,Asset management; leasing; commercial portfolio,24-38,Market estimate,Naukri,https://www.naukri.com/tata-realty-jobs,Target employer - not verified,Unknown,2026-09-20,7,Tata Realty holds commercial assets with an institutional governance model; asset management there is a close fit.,Institutional asset management.,Confirm the seat is NCR - Tata Realty's head office functions are largely Mumbai.,I02,Not benchmarked (non-Mumbai market),,
I02-029,AVP - Investments,Anant Raj Limited,Real Estate Developer,India,New Delhi,New Delhi (unspecified),AVP,6-10 yrs (inferred),RE Investments,Investment analysis; feasibility; asset strategy,24-40,Market estimate,LinkedIn,https://in.linkedin.com/company/anant-raj-limited,Target employer - not verified,Unknown,2026-09-20,6,Listed NCR developer diversifying into data centres and commercial; investment analysis is transferable but the platform is less institutional.,Asset-level investment analysis.,"Smaller and more promoter-driven. A lower-conviction row, included for completeness.",I02,Not benchmarked (non-Mumbai market),,
I02-030,Senior Manager - Pricing & Monetisation,Zomato (Eternal Limited),Corporate,India,Gurugram,Gurugram (unspecified),Senior Manager,6-10 yrs (inferred),Pricing,Pricing strategy; monetisation; unit economics; experimentation,35-60,Market estimate,LinkedIn,https://in.linkedin.com/company/zomato,Target employer - not verified,Unknown,2026-09-20,7,Gurugram-headquartered platform where pricing and monetisation directly drive unit economics at very high transaction volume.,Pricing strategy and unit-economics ownership.,"Much faster experimentation cadence than real estate. Strong brand and pay, but expect to demonstrate comfort with A/B-tested pricing rather than annual rent setting.",I02,Not benchmarked (non-Mumbai market),,
I02-031,Manager - Pricing Strategy,Blinkit,Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Pricing,Dynamic pricing; margin management; category economics,30-50,Market estimate,LinkedIn,https://in.linkedin.com/jobs/blinkit-jobs,Target employer - not verified,Unknown,2026-09-20,7,Quick-commerce pricing is dynamic optimisation under tight margins - analytically demanding and directly adjacent to yield management.,Dynamic pricing under margin constraints.,"Gurugram-based, backed by Zomato's INR 1,500 cr infusion. High growth, high intensity.",I02,Not benchmarked (non-Mumbai market),,
I02-032,Manager - Revenue Growth Management,Urban Company,Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Revenue Management,RGM; pricing; supply-demand balancing; take-rate optimisation,28-45,Market estimate,LinkedIn,https://in.linkedin.com/company/urbanclap,Target employer - not verified,Unknown,2026-09-20,7,Marketplace pricing balancing supply and demand is structurally the same optimisation as balancing rent against vacancy.,Balancing price against utilisation.,Gurugram-headquartered and recently listed. A genuine RGM function.,I02,Not benchmarked (non-Mumbai market),,
I02-033,Manager - Pricing Analytics,Delhivery,Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Pricing,Pricing analytics; freight economics; margin modelling,25-42,Market estimate,Naukri,https://www.naukri.com/delhivery-jobs-in-gurgaon,Search-surfaced,Unknown,2026-09-20,6,"Logistics pricing is a real analytical function, though freight economics are further from his asset-based background.",Pricing model ownership.,"A Pricing Analyst opening was visible at Delhivery Gurugram but at 0-4 years, well below his band - the function exists, the grade needs to be right.",I02,Not benchmarked (non-Mumbai market),,
I02-034,Manager - Pricing & Revenue,Cars24,Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Pricing,Asset pricing; inventory turn; margin per unit,28-45,Market estimate,LinkedIn,https://in.linkedin.com/jobs/cars24-jobs-gurugram,Search-surfaced,Unknown,2026-09-20,8,Cars24 prices individual depreciating assets for resale against holding cost and turn - which is retail disposition strategy applied to cars instead of houses.,"Retail disposition strategy: which asset to sell, when, through which channel, at what price.","An unusually precise match for the disposition half of his background, and one most candidates would not spot. Around 28 Cars24 roles were visible in Gurugram.",I02,Not benchmarked (non-Mumbai market),,
I02-035,Manager - Pricing & Analytics,Spinny,Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Pricing,Asset pricing; inventory management; margin analytics,26-42,Market estimate,LinkedIn,https://in.linkedin.com/jobs/spinny-jobs-gurugram,Search-surfaced,Unknown,2026-09-20,7,Same asset-disposition pricing logic as Cars24 at a smaller scale.,Asset-level exit pricing and channel strategy.,Around 9 Spinny roles were visible in Gurugram. Secondary to Cars24 on scale.,I02,Not benchmarked (non-Mumbai market),,
I02-036,Manager - Revenue Strategy,Lenskart,Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Revenue Management,Pricing; category revenue; store economics,26-42,Market estimate,LinkedIn,https://in.linkedin.com/company/lenskart-com,Target employer - not verified,Unknown,2026-09-20,6,"Omnichannel retail pricing with a store-economics dimension; transferable analytics, different domain.",Pricing and category revenue management.,"Gurugram-headquartered and recently listed. A reasonable consumer option, not a core one.",I02,Not benchmarked (non-Mumbai market),,
I02-037,Manager - Revenue Growth Management,Nykaa (NCR operations),Corporate,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Revenue Management,RGM; promotions; category pricing,24-40,Market estimate,LinkedIn,https://in.linkedin.com/company/nykaa,Target employer - not verified,Unknown,2026-09-20,5,Consumer RGM is a genuine discipline but the furthest of the consumer rows from asset-based revenue management.,Promotional and category pricing analytics.,"Nykaa is Mumbai-headquartered with NCR operations - confirm the seat location before applying. A weak row, scored accordingly.",I02,Not benchmarked (non-Mumbai market),,
I02-038,Management Associate / Investment Associate,KKR India (Gurugram),Real Estate PE,India,Gurugram,Worli,Associate,5-9 yrs (inferred),RE Investments,Investment analysis; portfolio monitoring; fund structures,45-80,Market estimate,LinkedIn,https://in.linkedin.com/jobs/private-equity-jobs-gurugram,Search-surfaced,Unknown,2026-09-20,8,KKR runs real assets and credit from India; his fund and JV capital planning is directly relevant to a global alternatives platform.,"Fund and JV capital planning, distributions and waterfall mechanics.",KKR was visibly posting Management Associate roles in Gurugram. Note KKR's main Mumbai office is at Worli - confirm which entity and city the seat sits in.,I02,Not benchmarked (non-Mumbai market),"Location confirmed: KKR's Mumbai office is Level 41, Altimus, Pandurang Budhkar Marg, Worli 400018.",2026-09-20
I02-039,Vice President - Investments,ChrysCapital,Real Estate PE,India,Gurugram,Gurugram (unspecified),VP,7-11 yrs (inferred),RE Investments,Investment analysis; portfolio management; value creation,60-110,Market estimate,iimjobs,https://www.iimjobs.com/private-equity-jobs-in-gurgaon-gurugram,Target employer - not verified,Unknown,2026-09-20,7,"One of India's largest home-grown PE firms, Gurugram-based; strong platform though generalist rather than real-asset focused.",Portfolio value creation and capital planning.,"Highly competitive and generalist. His edge is real assets, which is not ChrysCapital's core.",I02,Not benchmarked (non-Mumbai market),,
I02-040,Vice President - Investments,Everstone Capital (NCR),Real Estate PE,India,Gurugram,Gurugram (unspecified),VP,7-11 yrs (inferred),RE Investments,Investment analysis; real assets; portfolio monitoring,55-95,Market estimate,iimjobs,https://www.iimjobs.com/private-equity-jobs-in-gurgaon-gurugram,Target employer - not verified,Unknown,2026-09-20,7,"Everstone runs IndoSpace, one of India's largest industrial real estate platforms - a real-asset angle most PE firms lack.",Real-asset investment and portfolio management.,Lead with the IndoSpace connection; that is where his background is differentiating rather than generic.,I02,Not benchmarked (non-Mumbai market),,
I02-041,Principal - Investments,True North,Real Estate PE,India,Gurugram,Gurugram (unspecified),Principal,8-12 yrs (inferred),RE Investments,Investment analysis; portfolio value creation,60-100,Market estimate,iimjobs,https://www.iimjobs.com/private-equity-jobs-in-gurgaon-gurugram,Target employer - not verified,Unknown,2026-09-20,6,Established India PE firm; generalist mandate means his real-asset specialism is less of an advantage.,Capital planning and portfolio analytics.,Generalist. Lower conviction than the real-asset platforms.,I02,Not benchmarked (non-Mumbai market),,
I02-042,Vice President - Real Assets,Warburg Pincus India (NCR),Real Estate PE,India,Gurugram,Gurugram (unspecified),VP,7-11 yrs (inferred),RE Investments,Real estate investment; portfolio monitoring; JV structuring,65-120,Market estimate,LinkedIn,https://in.linkedin.com/jobs/private-equity-jobs-gurugram,Target employer - not verified,Unknown,2026-09-20,7,Warburg has a substantial Indian real estate track record; JV structuring experience is directly relevant.,"JV structuring, capital planning and distribution modelling.",Confirm city - Warburg's India team is split across Mumbai and NCR.,I02,Not benchmarked (non-Mumbai market),,
I02-043,Vice President - Investments,General Atlantic India (NCR),Real Estate PE,India,Gurugram,Gurugram (unspecified),VP,7-11 yrs (inferred),RE Investments,Growth investing; portfolio analytics,65-120,Market estimate,LinkedIn,https://in.linkedin.com/jobs/private-equity-jobs-gurugram,Target employer - not verified,Unknown,2026-09-20,6,Growth equity rather than real assets; strong platform but a weaker match for his specific background.,Portfolio analytics and value creation.,Generalist growth mandate. Included for completeness of the NCR private-capital map.,I02,Not benchmarked (non-Mumbai market),,
I02-044,AVP - Private Equity / Investment Banking,Resurgent India,Investment Bank,India,Gurugram,Gurugram (unspecified),AVP,5-9 yrs,IB Coverage,Deal execution; financial modelling; fundraising,25-45,Market estimate,LinkedIn,https://in.linkedin.com/jobs/private-equity-jobs-gurugram,Search-surfaced,Unknown,2026-09-20,5,"A mid-market advisory seat - real and Gurugram-based, but a step down in platform quality from his current environment.",Financial modelling and transaction analysis.,"Honest read: this is a smaller advisory shop. Listed because the role was visible, not because it is a strong target.",I02,Not benchmarked (non-Mumbai market),,
I02-045,Manager - Fund Operations,InvAscent / Multiples (NCR presence),Real Estate PE,India,Gurugram,Gurugram (unspecified),Manager,5-9 yrs (inferred),Fund Finance,Capital calls; distributions; investor reporting,28-45,Market estimate,iimjobs,https://www.iimjobs.com/private-equity-jobs-in-gurgaon-gurugram,Target employer - not verified,Unknown,2026-09-20,7,"Fund operations covering capital calls and distributions is his scarcest skill, though these are smaller platforms.","Capital calls, distributions and investor reporting.","Most Indian fund-operations depth sits in Mumbai, Pune and Hyderabad rather than NCR - treat NCR fund-ops rows as thinner.",I02,Not benchmarked (non-Mumbai market),,
I02-046,Manager - Real Estate Research & Analytics,Moody's Analytics (Copal) Gurugram,Global Capability Centre,India,Gurugram,Cyber City,Manager,5-9 yrs (inferred),Data & Analytics,Real estate research; financial modelling; portfolio analytics,25-42,Market estimate,LinkedIn,https://in.linkedin.com/company/moodys-analytics,Target employer - not verified,Unknown,2026-09-20,7,Copal's Gurugram centre does real estate and credit research for global clients - his asset-level analytics would apply directly.,Asset-level real estate analytics and modelling.,A support-side seat rather than a principal one; the work is real but he would be advising rather than deciding.,I02,Not benchmarked (non-Mumbai market),,
