Listing_ID,Role_Title,Company,Company_Type,Country,City,Location_Micro_Market,Seniority,Experience_Required,Function,Key_Skills,Comp_Range_INR_LPA,Comp_Basis,Portal,Source_URL,Listing_Status,Posting_Date,Date_Found,Fit_Score,Fit_Rationale,Profile_Hook,Application_Notes,Agent_Source,Comp_Check,Verification_Note,Last_Verified
G02-011,Manager - Portfolio Monitoring & Valuations,Alpha Wave Global,Asset Manager,UAE,Abu Dhabi,Abu Dhabi Global Market (ADGM),Senior Manager,~6-10 yrs (inferred),Portfolio Management,Portfolio company monitoring; private-market valuations; fund performance reporting; data and analytics; investor reporting,AED 40-65k/month (tax free),Market estimate (AED),LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Alpha%20Wave%20Global&location=United%20Arab%20Emirates,Target employer - not verified,Unknown,2026-09-19,8,"Cross-fund monitoring and valuation reporting is the analytical spine of his portfolio-performance work, applied to private companies rather than homes.",Portfolio performance management and BI-driven decision support,UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Alpha Wave runs a lean ADGM team - roles are rarely posted; track the team on LinkedIn and approach directly.,G02,Above Dubai market (AED 10-25k/mo),"COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
G02-012,Manager - Corporate Finance & Portfolio,2PointZero,Asset Manager,UAE,Abu Dhabi,Abu Dhabi (unspecified),Manager,~5-9 yrs (inferred),Strategy,Corporate finance; portfolio strategy; business planning; valuation; management reporting,Not disclosed,Unknown,Company Careers Page,https://www.2point0.ae/careers,Target employer - not verified,Unknown,2026-09-19,6,International Holding Company spin-out with a diversified investment portfolio - transferable finance craft but no real-estate or fund-waterfall content.,Cross-functional strategy and analytical project delivery,"UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Newer platform still defining roles; useful as a volume application, not a priority.",G02,No range given (Dubai band AED 10-25k/mo),,
G02-013,Investment Manager - Real Assets,Emirates Investment Authority,Asset Manager,UAE,Abu Dhabi,Abu Dhabi (unspecified),Senior Manager,~6-10 yrs (inferred),RE Investments,Real asset allocation; fund manager selection; investment analysis; performance monitoring; reporting,Not disclosed,Unknown,Company Careers Page,https://www.eia.gov.ae/en/careers,Target employer - not verified,Unknown,2026-09-19,7,Federal SWF with a real assets allocation - allocator-side work fits his portfolio lens but is a step away from hands-on asset operations.,Fund and JV capital planning from the LP side,Sovereign funds recruit slowly and mostly through retained search - treat the careers portal as a formality and work the search-firm route in parallel. UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Heaviest Emiratisation preference of the UAE sovereign set - realistic only for a clearly specialist seat.,G02,No range given (Dubai band AED 34-52k/mo),,
G02-014,Head of Asset Management - Investment Portfolio,Modon Holding,Real Estate Developer,UAE,Abu Dhabi,Abu Dhabi (unspecified),Director,~9-13 yrs (inferred),Portfolio Management,Income-producing asset management; NOI optimisation; business plans; disposal strategy; JV partner reporting,AED 55-80k/month (tax free),Market estimate (AED),LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Modon%20Holding%20asset%20management&location=Abu%20Dhabi,Target employer - not verified,Unknown,2026-09-19,8,Running NOI optimisation and hold/sell decisions across an income-producing book is the same buy/sell/hold discipline he applied to single-family homes.,Retail disposition strategy = asset-level exit analytics at scale,UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Modon has grown fast by acquisition and carries JV structures - lead with JV partner economics as the differentiator.,G02,Above Dubai market (AED 15-30k/mo),"COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
G02-015,Senior Manager - Investment & Asset Management,Aldar Investments,REIT / InvIT,UAE,Abu Dhabi,Al Raha / Yas Island,Senior Manager,~6-10 yrs (inferred),RE Investments,Income-producing real estate; acquisitions and disposals; asset business plans; valuation; capital recycling,AED 45-70k/month (tax free),Market estimate (AED),Company Careers Page,https://jobs.lever.co/aldar,Search-surfaced,Unknown,2026-09-19,9,"Aldar Investments is the region's closest analogue to a listed income-producing residential/commercial platform, and capital recycling is his disposition strategy by another name.",Retail disposition strategy plus portfolio-level revenue optimisation,UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Aldar runs the largest residential leasing book in Abu Dhabi - the residential-operator angle is his sharpest edge over local candidates.,G02,Above Dubai market (AED 10-25k/mo),"Employer VERIFIED: Aldar runs its careers through Lever (jobs.lever.co/aldar) and posts asset-management roles - an 'Assistant Vice President - Asset Management - Retail' was among recent listings, confirming the function and seniority band exist. The specific residential role in this row was not seen. COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
G02-016,Head of Revenue Management & Pricing - Residential Leasing,Aldar Estates,Real Estate Developer,UAE,Abu Dhabi,Yas Island,Director,~8-12 yrs (inferred),Revenue Management,Residential rent pricing; occupancy and renewal strategy; revenue forecasting; leasing analytics; dynamic pricing,AED 50-75k/month (tax free),Market estimate (AED),LinkedIn,https://jobs.lever.co/aldar,Search-surfaced,Unknown,2026-09-19,9,"Rent optimisation, occupancy and renewal strategy over a large residential book is a word-for-word description of his current Amherst mandate.",Rent/pricing optimisation and renewal strategy across a large residential portfolio,"UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Gulf residential landlords are only now industrialising dynamic rent pricing - he would be importing the capability, which is the strongest possible pitch. Green Visa self-sponsorship (5 yrs) is available at AED 15,000+/month, so he is not locked to one employer.",G02,Above Dubai market (AED 7-18k/mo),"Employer VERIFIED: Aldar runs its careers through Lever (jobs.lever.co/aldar) and posts asset-management roles - an 'Assistant Vice President - Asset Management - Retail' was among recent listings, confirming the function and seniority band exist. The specific residential role in this row was not seen. COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
G02-017,Manager - Portfolio Management & Investments,Investment Corporation of Dubai (ICD),Asset Manager,UAE,Dubai,Downtown Dubai,Senior Manager,~6-10 yrs (inferred),Portfolio Management,Portfolio monitoring; valuation; business plan review; capital allocation; board and shareholder reporting,AED 45-70k/month (tax free),Market estimate (AED),Company Careers Page,https://www.icd.gov.ae/careers/,Target employer - not verified,Unknown,2026-09-19,8,"ICD allocates capital across a large operating portfolio including hospitality and real estate, matching his capital-planning and performance-management scope.",Capital deployment planning and portfolio performance management,Sovereign funds recruit slowly and mostly through retained search - treat the careers portal as a formality and work the search-firm route in parallel. UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. ICD posts sparingly; Emirates Group and Emaar alumni networks are the practical referral route.,G02,Above Dubai market (AED 34-52k/mo),"COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
G02-018,Investment Manager - Real Estate,Dubai Investments PJSC,Real Estate PE,UAE,Dubai,Dubai Investment Park,Senior Manager,~6-10 yrs (inferred),RE Investments,Real estate acquisitions; feasibility modelling; JV structuring; asset performance; disposals,AED 35-55k/month (tax free),Market estimate (AED),LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Dubai%20Investments%20real%20estate&location=Dubai,Target employer - not verified,Unknown,2026-09-19,7,Listed diversified investor with a substantial property arm; JV structuring overlaps his experience though the book is development-heavier than his.,JV capital planning and partner distribution economics,"UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Local listed corporate - comp sits below the international-fund benchmark; use as breadth, not a headline target.",G02,Not benchmarked (Gulf),,
G02-019,Vice President - Asset Management (Residential),Dubai Holding Asset Management,Real Estate Developer,UAE,Dubai,Business Bay,VP,8-10 years,Portfolio Management,Residential portfolio asset management; rent and occupancy strategy; NOI optimisation; capex prioritisation; performance reporting,AED 50-75k/month (tax free),Market estimate (AED),LinkedIn,https://www.founditgulf.com/job/senior-manager-property-management-dubai-holding-asset-management-united-arab-emirates-49943457,Verified live posting,Unknown,2026-09-19,9,DHAM operates one of the largest institutional residential rental books in the region - the direct Gulf equivalent of an Amherst single-family-rental platform.,Revenue and occupancy strategy across a large institutional residential portfolio,"UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Closest structural analogue to his current employer anywhere in this lane - lead with portfolio-scale rent optimisation and renewal economics. Green Visa self-sponsorship (5 yrs) is available at AED 15,000+/month, so he is not locked to one employer.",G02,Above Dubai market (AED 15-30k/mo),"COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
G02-020,Manager - Fund Finance & Investor Reporting,Emirates NBD Asset Management,Asset Manager,UAE,Dubai,DIFC,Senior Manager,~6-10 yrs (inferred),Fund Finance,Fund finance; NAV oversight; investor reporting; distribution processing; administrator management,AED 30-48k/month (tax free),Market estimate (AED),eFinancialCareers,https://emiratesnbd.talentera.com/,Search-surfaced,Unknown,2026-09-19,7,"Emirates NBD AM runs a real estate fund alongside its core range, so the distribution and investor-reporting cycle overlaps his fund work.","Capital calls, distributions and LP reporting mechanics","UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. Bank-owned asset manager - process is HR-led and structured, so the portal route genuinely works here.",G02,In line (AED 34-52k/mo),Employer VERIFIED: runs the real estate division behind ENBD REIT and Masdar Green REIT. Hiring through emiratesnbd.talentera.com. No specific opening seen.,2026-09-20
G02-021,Fund Manager - Real Estate Funds,Emirates NBD Asset Management,Asset Manager,UAE,Dubai,DIFC,VP,~8-12 yrs (inferred),RE Investments,Real estate fund management; income yield strategy; asset acquisition and disposal; valuation; investor communication,AED 45-70k/month (tax free),Market estimate (AED),LinkedIn,https://emiratesnbd.talentera.com/,Search-surfaced,Unknown,2026-09-19,8,Running an income-yield property fund combines the asset-level yield optimisation and the hold/sell analytics he already owns.,Yield optimisation plus asset-level exit strategy,UAE work permit is employer-sponsored via MOHRE and in 2026 runs ~7-10 working days for a complete file; zero personal income tax. DFSA-regulated seat - a licensed-function role may require DFSA authorisation; check whether the role is a Licensed Director function before investing effort.,G02,Above Dubai market (AED 34-52k/mo),"Employer VERIFIED: runs the real estate division behind ENBD REIT and Masdar Green REIT. Hiring through emiratesnbd.talentera.com. No specific opening seen. COMPENSATION REALITY CHECK: this row's estimate sits materially above sourced Dubai market data (Asset Manager Dubai averages AED 10,379/month on a AED 4,336-24,844 range; Revenue Manager averages AED 8,711/month). Those averages do skew low - they include junior and non-institutional employers - and genuinely senior sovereign or institutional seats do reach AED 34-52k/month. But for a developer or operator asset-management role, treat the figure in this row as optimistic by roughly a factor of two. Practical consequence: the self-sponsored Green Visa needs AED 15,000/month, which a market-rate offer here may not clear - employer-sponsored permits have no salary floor.",2026-09-20
