Listing_ID,Role_Title,Company,Company_Type,Country,City,Location_Micro_Market,Seniority,Experience_Required,Function,Key_Skills,Comp_Range_INR_LPA,Comp_Basis,Portal,Source_URL,Listing_Status,Posting_Date,Date_Found,Fit_Score,Fit_Rationale,Profile_Hook,Application_Notes,Agent_Source,Comp_Check,Verification_Note,Last_Verified
S02-011,"VP - Fund Services, Private Equity",JPMorgan Singapore,Bank,Singapore,Singapore,Marina Bay,VP,8-12 yrs (inferred),Fund Finance,PE fund services; capital activity; client integration,SGD 140-210k,Market estimate (SGD),Company Careers Page,https://careers.jpmorgan.com/,Target employer - not verified,Unknown,2026-09-21,7,"Bank-tier PE fund services, well above the EP floor and with strong sponsorship capacity.",Private equity fund mechanics.,"Among the most realistic sponsors in the lane. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 140,000-200,000/year) [Low confidence]",,
S02-012,VP - Securities Services,HSBC Singapore,Bank,Singapore,Singapore,Marina Bay,VP,8-12 yrs (inferred),Fund Finance,Securities services; fund administration; investor reporting,SGD 130-190k,Market estimate (SGD),Company Careers Page,https://www.hsbc.com/careers,Target employer - not verified,Unknown,2026-09-21,6,Large securities-services platform; less private-markets specific than the dedicated administrators.,Fund servicing.,"Strong sponsor, broader mandate. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 140,000-200,000/year) [Low confidence]",,
S02-013,Manager - Fund Finance,Alter Domus Singapore,Global Capability Centre,Singapore,Singapore,Raffles Place,Manager,6-10 yrs (inferred),Fund Finance,Real assets fund administration; capital calls; carry,SGD 95-140k,Market estimate (SGD),Company Careers Page,https://careers.alterdomus.com/en,Target employer - not verified,Unknown,2026-09-21,8,"Alter Domus specialises in private credit, real assets and private equity - and he would have a live Hyderabad application at the same firm, which is useful leverage.",Real assets fund mechanics.,"Strategically useful: applying to Alter Domus Hyderabad and Singapore simultaneously creates an internal-transfer narrative. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 90,000-130,000/year) [Low confidence]",,
S02-014,Manager - Fund Operations,Maples Group Singapore,Global Capability Centre,Singapore,Singapore,Raffles Place,Manager,5-9 yrs (inferred),Fund Finance,Fund operations; entity services; reporting,SGD 90-130k,Market estimate (SGD),Company Careers Page,https://maples.com/en/careers,Target employer - not verified,Unknown,2026-09-21,6,Offshore-focused fund services; genuine but narrower.,Fund operations.,"Mid-tier. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 90,000-130,000/year) [Low confidence]",,
S02-015,VP - Real Estate Asset Management,Blackstone Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,8-12 yrs (inferred),RE Asset Management,RE asset management; portfolio strategy; JV oversight,SGD 200-350k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/real-estate-private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,8,"Blackstone's Asian real estate platform runs the same owner-operator model he works inside, at the top of the market.",Asset strategy and JV oversight at an institutional owner.,"Highly competitive. Around 119 real estate private equity roles were visible in Singapore on LinkedIn. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 160,000-260,000/year) [Low confidence]",,
S02-016,VP - Real Assets,KKR Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,8-12 yrs (inferred),RE Investments,Real assets investment; portfolio monitoring; fund structures,SGD 200-330k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,8,KKR's Asian real assets business needs both asset-level judgement and fund-structure fluency.,Fund and JV capital planning alongside asset strategy.,"Top-tier platform, high bar. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 200,000-350,000/year) [Low confidence]",,
S02-017,VP - Portfolio Monitoring,Carlyle Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),Fund Finance,Portfolio monitoring; valuations; investor reporting,SGD 170-280k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,7,Portfolio monitoring sits between the asset and the fund - a natural fit for someone who has worked both.,Portfolio monitoring and investor reporting.,"Strong platform. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 140,000-200,000/year) [Low confidence]",,
S02-018,VP - Fund Management,PAG Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),Fund Finance,Fund management; capital planning; distributions,SGD 170-280k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/real-estate-private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,8,PAG runs substantial Asian real estate funds where capital planning and distributions are core.,Capital planning and distribution modelling.,"Asia-focused alternatives manager with real RE depth. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 140,000-200,000/year) [Low confidence]",,
S02-019,VP - Real Estate,Partners Group Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),RE Investments,RE investment; portfolio management; fund structures,SGD 180-300k,Market estimate (SGD),Company Careers Page,https://www.partnersgroup.com/en/careers/,Target employer - not verified,Unknown,2026-09-21,8,Partners Group combines direct real estate with fund structuring - both halves of his background in one seat.,Asset strategy plus fund mechanics.,"One of the better structural fits among the alternatives managers. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 200,000-350,000/year) [Low confidence]",,
S02-020,VP - Private Markets,Hamilton Lane Singapore,Asset Manager,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),Fund Finance,Fund-of-funds; capital planning; distributions; reporting,SGD 160-260k,Market estimate (SGD),Company Careers Page,https://www.hamiltonlane.com/en-us/careers,Target employer - not verified,Unknown,2026-09-21,8,"Fund-of-funds work is capital calls, distributions and waterfalls as the primary activity rather than a support function.",Waterfall and distribution mechanics across many vehicles.,"An unusually direct match for the fund-mechanics half of the profile. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 140,000-200,000/year) [Low confidence]",,
S02-021,VP - Private Markets,StepStone Singapore,Asset Manager,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),Fund Finance,Private markets; portfolio monitoring; capital activity,SGD 160-260k,Market estimate (SGD),Company Careers Page,https://www.stepstonegroup.com/careers/,Target employer - not verified,Unknown,2026-09-21,8,"Same fund-of-funds logic as Hamilton Lane, with a real assets practice.",Capital activity and portfolio monitoring.,"Direct fit for fund mechanics. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 140,000-200,000/year) [Low confidence]",,
S02-022,VP - Real Estate,Schroders Capital Singapore,Asset Manager,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),RE Investments,RE investment; fund management; investor reporting,SGD 170-270k,Market estimate (SGD),Company Careers Page,https://www.schroders.com/en/global/individual/careers/,Target employer - not verified,Unknown,2026-09-21,7,"Private markets arm of a large listed manager, with Asian real estate exposure.",Real estate fund management.,"Established sponsor. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 200,000-350,000/year) [Low confidence]",,
S02-023,Director - Investments,Seviora (Temasek) Singapore,Asset Manager,Singapore,Singapore,Marina Bay,Director,8-12 yrs (inferred),Portfolio Management,Investment management; portfolio strategy,SGD 180-300k,Market estimate (SGD),Company Careers Page,https://www.seviora.com/careers,Target employer - not verified,Unknown,2026-09-21,6,Temasek's asset management platform; strong brand but a generalist mandate relative to his specialism.,Portfolio strategy.,"Singapore-anchored institution. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 160,000-260,000/year) [Low confidence]",,
S02-024,VP - Asia Real Estate,Warburg Pincus Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),RE Investments,RE investment; platform building; JV structuring,SGD 190-320k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/real-estate-private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,8,"Warburg builds Asian real estate platforms, which makes JV structuring and capital planning central.",JV structuring and capital planning.,"Strong real-asset track record in Asia. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 200,000-350,000/year) [Low confidence]",,
S02-025,VP - Investments,Bain Capital Singapore,Real Estate PE,Singapore,Singapore,Marina Bay,VP,7-11 yrs (inferred),RE Investments,Investment analysis; portfolio value creation,SGD 180-300k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,6,Generalist Asian mandate; his real-asset specialism is less differentiating here.,Portfolio analytics.,"Generalist. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 200,000-350,000/year) [Low confidence]",,
S02-026,Investment Manager - Real Assets,Dymon Asia / regional boutique,Real Estate PE,Singapore,Singapore,Raffles Place,Manager,6-10 yrs (inferred),RE Investments,Investment analysis; real assets,SGD 130-200k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,5,Regional boutiques do interesting work but rarely sponsor at this level.,Real assets investment analysis.,"Scored down primarily on sponsorship risk rather than role quality. Boutiques and family offices generally do not sponsor at this level - treat sponsorship as the first question, not the last.",S02,"Below market (SGD 200,000-350,000/year) [Low confidence]",,
S02-027,Manager - Pricing & Revenue Strategy,Grab,Corporate,Singapore,Singapore,one-north,Manager,5-9 yrs (inferred),Revenue Management,Dynamic pricing; supply-demand balancing; commercial analytics,SGD 110-170k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/pricing-manager-jobs,Search-surfaced,Unknown,2026-09-21,7,"Grab optimises pricing against supply in real time - the same trade as rent against vacancy, at far higher frequency.",Balancing price against utilisation.,"A Grab Strategy and Ops role covering pricing and supply strategy optimisation was visible. Around 679 pricing manager roles were listed in Singapore on LinkedIn. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-028,Manager - Revenue Management,Sea Group / Shopee,Corporate,Singapore,Singapore,one-north,Manager,5-9 yrs (inferred),Revenue Management,Monetisation; take-rate; category revenue,SGD 110-165k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/revenue-manager-jobs,Target employer - not verified,Unknown,2026-09-21,6,"Large e-commerce monetisation function; analytically serious, domain distant.",Monetisation and take-rate strategy.,"Large Singapore employer. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-029,Manager - Revenue Management,Agoda Singapore,Corporate,Singapore,Singapore,Marina Bay,Manager,5-9 yrs (inferred),Revenue Management,Travel revenue management; pricing; inventory,SGD 110-165k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/revenue-manager-jobs,Target employer - not verified,Unknown,2026-09-21,7,Accommodation inventory pricing is the closest platform-side analogue to residential yield management.,Pricing perishable accommodation inventory.,"Booking Holdings subsidiary. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-030,Director - Revenue Management,Marina Bay Sands,Corporate,Singapore,Singapore,Marina Bay,Director,8-12 yrs (inferred),Revenue Management,Hotel revenue management; pricing; forecasting,SGD 140-220k,Market estimate (SGD),Indeed,https://sg.indeed.com/q-revenue-manager-l-singapore-jobs.html,Target employer - not verified,Unknown,2026-09-21,7,"Integrated-resort revenue management runs at genuine scale and complexity across rooms, gaming and retail.",Portfolio-level revenue strategy and forecasting.,"Around 431 revenue manager roles were listed in Singapore on Indeed. Large, established sponsor. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-031,Director - Revenue Management,Resorts World Sentosa,Corporate,Singapore,Singapore,Sentosa,Director,8-12 yrs (inferred),Revenue Management,Revenue management; pricing; demand forecasting,SGD 135-210k,Market estimate (SGD),Indeed,https://sg.indeed.com/q-revenue-manager-l-singapore-jobs.html,Target employer - not verified,Unknown,2026-09-21,7,Same integrated-resort revenue discipline as MBS.,Revenue strategy across mixed inventory.,"Large employer. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-032,Manager - Network Revenue Management,Singapore Airlines,Corporate,Singapore,Singapore,Changi,Manager,5-9 yrs (inferred),Revenue Management,Airline network revenue management; pricing; forecasting,SGD 110-170k,Market estimate (SGD),Company Careers Page,https://www.singaporeair.com/en_UK/sg/careers/,Target employer - not verified,Unknown,2026-09-21,8,"Airline network revenue management is the most quantitatively demanding form of his own discipline, at a flag carrier.",Network-level yield optimisation.,"SIA is a prestigious and well-established sponsor. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-033,Manager - Revenue Management,Scoot,Corporate,Singapore,Singapore,Changi,Manager,5-9 yrs (inferred),Revenue Management,Low-cost carrier pricing; ancillary revenue,SGD 95-145k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/revenue-manager-jobs,Target employer - not verified,Unknown,2026-09-21,7,Low-cost carrier revenue management with heavy ancillary-revenue emphasis.,Yield and ancillary revenue optimisation.,"SIA subsidiary. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 80,000-120,000/year) [Low confidence]",,
S02-034,Manager - Commercial Analytics,Changi Airport Group,Corporate,Singapore,Singapore,Changi,Manager,5-9 yrs (inferred),Revenue Management,Commercial analytics; concession revenue; space monetisation,SGD 110-165k,Market estimate (SGD),Company Careers Page,https://www.changiairport.com/en/careers.html,Target employer - not verified,Unknown,2026-09-21,8,Airport concession revenue is rent per square metre against footfall - structurally a leasing and occupancy problem in a different wrapper.,Space monetisation and rent optimisation.,"An underrated fit: this is commercial leasing economics under another name. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-035,Manager - Pricing Strategy,Traveloka,Corporate,Singapore,Singapore,one-north,Manager,5-9 yrs (inferred),Pricing,Travel pricing; conversion; margin,SGD 95-145k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/pricing-manager-jobs,Target employer - not verified,Unknown,2026-09-21,6,Regional OTA pricing function; real but smaller than Agoda or Grab.,Pricing against conversion.,"Mid-sized platform. Boutiques and family offices generally do not sponsor at this level - treat sponsorship as the first question, not the last.",S02,"In line (SGD 80,000-120,000/year) [Low confidence]",,
S02-036,Manager - Revenue Strategy,Klook,Corporate,Singapore,Singapore,one-north,Manager,5-9 yrs (inferred),Revenue Management,Experiences pricing; inventory yield; monetisation,SGD 95-145k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/revenue-manager-jobs,Target employer - not verified,Unknown,2026-09-21,6,Experiences inventory yield management; genuine but a smaller platform.,Perishable inventory pricing.,"Mid-sized. Boutiques and family offices generally do not sponsor at this level - treat sponsorship as the first question, not the last.",S02,"In line (SGD 80,000-120,000/year) [Low confidence]",,
S02-037,Manager - Commercial Strategy,Lazada,Corporate,Singapore,Singapore,one-north,Manager,5-9 yrs (inferred),Revenue Management,Category revenue; pricing; commercial strategy,SGD 100-150k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/revenue-manager-jobs,Target employer - not verified,Unknown,2026-09-21,5,E-commerce commercial strategy; furthest of the platform rows from his domain.,Category pricing.,"Included to map the sector. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-038,Manager - Revenue Management APAC,Airbnb Singapore,Corporate,Singapore,Singapore,Marina Bay,Manager,5-9 yrs (inferred),Revenue Management,Accommodation pricing; host economics; occupancy,SGD 120-180k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/revenue-manager-jobs,Target employer - not verified,Unknown,2026-09-21,8,Airbnb's core problem is pricing residential accommodation against occupancy - the closest platform-side match to his actual job anywhere in this lane.,Residential occupancy and rate optimisation.,"Strong domain overlap; APAC hub is Singapore. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 80,000-120,000/year) [Low confidence]",,
S02-039,Manager - Capital Management,CapitaLand Investment,REIT / InvIT,Singapore,Singapore,Raffles Place,Manager,6-10 yrs (inferred),Fund Finance,Capital management; REIT finance; distributions; investor relations,SGD 130-190k,Market estimate (SGD),Company Careers Page,https://capitaland.wd3.myworkdayjobs.com/CapitaLandGroup,Search-surfaced,Unknown,2026-09-21,8,CLI describes itself as a global real asset manager; capital management at a listed REIT manager is distributions and capital planning as the core job.,Distribution mechanics and capital planning for listed vehicles.,"Around 70 CapitaLand roles were visible in Singapore, with a live Workday portal. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 90,000-130,000/year) [Low confidence]",,
S02-040,"Manager - Investment, Capital & Asset Management",Mapletree Investments,REIT / InvIT,Singapore,Singapore,Harbourfront,Manager,6-10 yrs (inferred),RE Asset Management,Asset management; capital management; investment,SGD 130-190k,Market estimate (SGD),Company Careers Page,"https://careers.mapletree.com.sg/go/Investment,-Capital-and-Asset-Management/7863410/",Search-surfaced,Unknown,2026-09-21,9,"Mapletree runs a named 'Investment, Capital and Asset Management' job family - a single function combining exactly the two halves of his background, with around 93 openings across the group.",Asset management and capital management in one mandate.,"The strongest structural fit in the Singapore lanes. Mapletree's team is described as CFA/CPA-credentialled professionals from large financial institutions, so the bar is high but the profile match is unusually precise. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 105,000-150,000/year) [Low confidence]",,
S02-041,Manager - Asset Management,Frasers Property,REIT / InvIT,Singapore,Singapore,Alexandra,Manager,5-9 yrs (inferred),RE Asset Management,REIT asset management; leasing; portfolio performance,SGD 120-175k,Market estimate (SGD),Company Careers Page,https://www.frasersproperty.com/careers,Target employer - not verified,Unknown,2026-09-21,8,"Frasers sponsors multiple S-REITs across retail, industrial and hospitality; asset management there is listed-vehicle work.",Occupancy and NOI strategy for listed assets.,"Established Singapore sponsor. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"In line (SGD 105,000-150,000/year) [Low confidence]",,
S02-042,Manager - Capital Management,Keppel Ltd,REIT / InvIT,Singapore,Singapore,Harbourfront,Manager,6-10 yrs (inferred),Fund Finance,Capital management; fund structures; distributions,SGD 130-190k,Market estimate (SGD),Company Careers Page,https://www.keppel.com/careers/,Target employer - not verified,Unknown,2026-09-21,8,"Keppel has pivoted to an asset-management model, so fund structures and capital recycling are central to the business.",Capital planning and fund structuring.,"Strategic fit with the fund-mechanics half of the profile. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 90,000-130,000/year) [Low confidence]",,
S02-043,Manager - Fund Management,ESR Group Singapore,REIT / InvIT,Singapore,Singapore,Marina Bay,Manager,6-10 yrs (inferred),Fund Finance,Fund management; capital raising; investor reporting,SGD 125-185k,Market estimate (SGD),Company Careers Page,https://www.esr.com/careers,Target employer - not verified,Unknown,2026-09-21,8,"ESR runs Asian logistics real estate funds where capital raising, deployment and distributions are the operating rhythm.",Fund capital planning and distributions.,"Real-assets fund manager with genuine scale. Large global institutions and the major fund administrators sponsor at scale, so this employer is among the more realistic sponsors in the lane.",S02,"Above market (SGD 90,000-130,000/year) [Low confidence]",,
S02-044,Manager - Investment Operations,SC Capital Partners,Real Estate PE,Singapore,Singapore,Raffles Place,Manager,5-9 yrs (inferred),Fund Finance,RE fund operations; capital activity; investor reporting,SGD 110-165k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/real-estate-private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,7,"Singapore-based Asian real estate fund manager; small team, broad scope.",Real estate fund operations.,"Boutique - confirm sponsorship capacity early. Boutiques and family offices generally do not sponsor at this level - treat sponsorship as the first question, not the last.",S02,"Above market (SGD 90,000-130,000/year) [Low confidence]",,
S02-045,Manager - Investment Operations,Q Investment Partners,Real Estate PE,Singapore,Singapore,Raffles Place,Manager,5-9 yrs (inferred),Fund Finance,RE fund operations; capital activity,SGD 100-150k,Market estimate (SGD),LinkedIn,https://sg.linkedin.com/jobs/real-estate-private-equity-jobs,Target employer - not verified,Unknown,2026-09-21,6,"Singapore real estate investment manager focused on living sectors, which suits his residential background.",Residential real estate fund operations.,"Small platform. Boutiques and family offices generally do not sponsor at this level - treat sponsorship as the first question, not the last.",S02,"In line (SGD 90,000-130,000/year) [Low confidence]",,
