Listing_ID,Role_Title,Company,Company_Type,Country,City,Location_Micro_Market,Seniority,Experience_Required,Function,Key_Skills,Comp_Range_INR_LPA,Comp_Basis,Portal,Source_URL,Listing_Status,Posting_Date,Date_Found,Fit_Score,Fit_Rationale,Profile_Hook,Application_Notes,Agent_Source,Comp_Check,Verification_Note,Last_Verified
A01-011,AVP - Investor Relations & Distributions,Mindspace Business Parks REIT (K Raheja Corp),REIT / InvIT,India,Mumbai,Malad,AVP,~7-11 yrs (inferred),Investor Relations,REIT investor relations; distribution mechanics; unitholder reporting; analyst engagement; NAV/valuation narrative,40-65,Market estimate,Company Careers Page,https://www.mindspacereit.com/careers,Target employer - not verified,Unknown,2026-09-19,7,"Distribution mechanics and unitholder reporting draw on his waterfall and preferred-return modelling, though the job is more communication than analytics.",Distribution and preferred-return mechanics explained to capital providers,Only pursue if he wants a capital-markets-facing pivot; otherwise the asset-management seat at the same REIT is the better fit.,A01,Not benchmarked,,
A01-012,AVP - Asset Management,Brookfield India Real Estate Trust (Brookprop Management Services),REIT / InvIT,India,Mumbai,BKC,AVP,~7-12 yrs (inferred),Portfolio Management,Grade-A office asset management; business plan ownership; leasing & renewal strategy; NOI growth; capex prioritisation,45-75,Market estimate,Company Careers Page,https://www.brookfieldindiareit.in/,Target employer - not verified,Unknown,2026-09-19,9,Brookfield India REIT runs a Mumbai office portfolio and a GIC 50:50 JV - asset business plans plus JV economics is precisely his dual background.,JV capital planning and waterfall modelling alongside asset-level strategy,The GIC JV on Mumbai and Gurugram assets is a concrete talking point; Brookfield hires heavily through LinkedIn and internal referrals - find a Brookprop contact first.,A01,In line (40-75),"Location confirmed: Brookfield India REIT's office is Godrej BKC, 4th Floor, G-Block, Bandra Kurla Complex 400051. Its Mumbai assets (Downtown Powai, Kensington) are in Powai - the corporate seat is BKC.",2026-09-20
A01-013,"VP - Real Estate Asset Management, India",Brookfield Asset Management (India),Real Estate PE,India,Mumbai,BKC,VP,~9-14 yrs (inferred),Portfolio Management,platform asset management; value-creation plans; portfolio reporting; disposition strategy; JV partner management,70-110,Market estimate,Company Careers Page,https://www.brookfield.com/careers/career-opportunities,Target employer - not verified,Unknown,2026-09-19,9,Value-creation plans and disposition strategy across a private RE fund portfolio is the direct institutional equivalent of his retail-disposition and portfolio-strategy work.,Retail disposition strategy = asset-level exit analytics at scale,"Brookfield runs India roles across Mumbai, Gurgaon and Bengaluru - filter hard for Mumbai; a US-platform background reads well against their global structure.",A01,Above benchmark (40-75),,
A01-014,"Manager - Investor Services, Real Estate Private Funds",Brookfield Asset Management (India),Real Estate PE,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Fund Finance,investor servicing; capital calls & distributions; fund reporting; LP queries; Salesforce/investor systems,25-45,Market estimate,Company Careers Page,https://www.brookfield.com/careers/career-opportunities,Search-surfaced,Unknown,2026-09-19,6,"Capital calls and distributions overlap with his fund capital planning, but the seat is servicing-led rather than strategy-led.","Capital deployment plans, commitments and capital calls","Search results confirm Brookfield Real Estate is building a Mumbai Investor Services team - a credible entry point into Brookfield India, but treat it as a sideways move.",A01,In line (22-50),,
A01-015,AVP - Asset Management & Leasing Analytics,Knowledge Realty Trust (Blackstone / Sattva),REIT / InvIT,India,Mumbai,BKC,AVP,~7-12 yrs (inferred),Portfolio Management,office portfolio asset management; occupancy improvement; leasing analytics; NOI growth; acquisition integration,50-80,Market estimate,Company Careers Page,https://www.knowledgerealtytrust.com/,Target employer - not verified,Unknown,2026-09-19,10,KRT reported FY26 Mumbai occupancy at ~88% against 92% portfolio-wide and is buying more assets - an occupancy-and-rent optimisation specialist is exactly the hire that gap implies.,Occupancy and renewal strategy plus rent optimisation on a large portfolio,"Newly listed (2026 IPO, Rs 4,800 crore) and openly acquisitive - new listed REITs staff up asset management and business planning fast; Blackstone and Sattva are both sponsors so a referral via either helps.",A01,Above benchmark (22-46),"No careers page or open roles surfaced for KRT when checked, so this stays a target. The hook still holds: FY26 disclosures show Mumbai occupancy near 88% against roughly 92% portfolio-wide, with an acquisition pipeline after the Rs 4,800 cr IPO.",2026-09-20
A01-016,Manager - Business Planning & Investor Reporting,Knowledge Realty Trust (Blackstone / Sattva),REIT / InvIT,India,Mumbai,BKC,Manager,~5-9 yrs (inferred),FP&A,REIT business planning; NOI & distribution forecasting; acquisition underwriting support; unitholder reporting; variance analysis,32-55,Market estimate,Company Careers Page,https://www.knowledgerealtytrust.com/,Target employer - not verified,Unknown,2026-09-19,8,"FY26 distributions of Rs 2,102 crore beat IPO projections - the forecasting function behind that number is the one he already runs at fund level.",Revenue forecasting and distribution modelling,Pitch against their stated acquisition pipeline: underwriting support plus post-close business planning is a combined skill they will need.,A01,Above benchmark (13-26),"No careers page or open roles surfaced for KRT when checked, so this stays a target. The hook still holds: FY26 disclosures show Mumbai occupancy near 88% against roughly 92% portfolio-wide, with an acquisition pipeline after the Rs 4,800 cr IPO.",2026-09-20
A01-017,Manager - Revenue Management & Leasing Analytics,Nexus Select Trust,REIT / InvIT,India,Mumbai,Vikhroli,Manager,~5-9 yrs (inferred),Revenue Management,retail rent optimisation; turnover-rent analytics; tenant mix & renewals; occupancy forecasting; mall revenue modelling,30-50,Market estimate,LinkedIn,https://in.linkedin.com/company/nxst,Target employer - not verified,Unknown,2026-09-19,9,"India first listed retail REIT, 18 malls and ~10.4 msf - minimum-guarantee vs turnover-rent optimisation is a pricing problem shaped like the one he solves today.",Pricing and rent optimisation across a large multi-asset portfolio,"Nexus Select Mall Management (Mumbai, ~70 staff) is the entity that employs the platform team - target that legal entity when searching; Blackstone is the sponsor.",A01,In line (18-50),"Location corrected: the manager, Nexus Select Mall Management, sits at Embassy 247, LBS Marg, Vikhroli West 400083. Glassdoor showed no open roles at Nexus Select Trust when checked - treat as an outreach target, not a live opening.",2026-09-20
A01-018,"AVP - Asset Management, Retail Portfolio",Nexus Select Trust,REIT / InvIT,India,Mumbai,Vikhroli,AVP,~8-12 yrs (inferred),Portfolio Management,retail asset management; NOI growth plans; capex and re-tenanting; centre performance benchmarking; portfolio strategy,45-70,Market estimate,LinkedIn,https://in.linkedin.com/jobs/real-estate-asset-manager-jobs-mumbai,Target employer - not verified,Unknown,2026-09-19,8,Centre-level performance benchmarking across 18 assets is the retail analogue of benchmarking rent and occupancy across thousands of homes.,Portfolio performance management and asset-level benchmarking,Retail asset management in India is relationship-heavy - pre-empt the question about Indian tenant relationships by leading with the analytics and pricing system he owns.,A01,In line (40-75),"Location corrected: the manager, Nexus Select Mall Management, sits at Embassy 247, LBS Marg, Vikhroli West 400083. Glassdoor showed no open roles at Nexus Select Trust when checked - treat as an outreach target, not a live opening.",2026-09-20
A01-019,"VP - Real Estate Investments, India",GIC (Singapore) - India Office,Real Estate PE,India,Mumbai,BKC,VP,~8-13 yrs (inferred),RE Investments,direct RE investment; JV structuring; platform underwriting; asset monitoring; partner management,80-130,Market estimate,Company Careers Page,https://gic.careers/location/mumbai/,Target employer - not verified,Unknown,2026-09-19,9,"GIC has a live Mumbai office, a $1.4bn 50:50 JV with Brookfield India REIT and an office-park buy with Xander - JV economics and platform monitoring is his exact prior scope.","JV capital planning, commitments and waterfall/promote mechanics","GIC maintains a Mumbai careers location page - watch it directly; hiring is thin and competitive, so a referral through a JV partner (Brookfield, Xander) is worth more than an application.",A01,In line (70-150),,
A01-020,"Director - Real Assets, India",CPP Investments (CPPIB) India,Real Estate PE,India,Mumbai,BKC,Director,~9-14 yrs (inferred),RE Investments,real assets investing; JV and platform structuring; portfolio oversight; value creation; India market underwriting,90-150,Market estimate,Company Careers Page,https://www.cppinvestments.com/newsroom/mumbai-office/,Target employer - not verified,Unknown,2026-09-19,8,"CPPIB runs its India real assets book out of Mumbai with logistics JVs such as IndoSpace - platform-level portfolio oversight is transferable, but the seat is deal-led.",Fund and JV capital planning across an institutional platform,CPPIB Mumbai office confirmed since 2015; headcount is small and hires are usually ex-IB/PE - the honest gap to pre-empt is Indian deal origination.,A01,In line (70-150),,
A01-021,"VP - Asset Management, India Real Estate",Blackstone India (Real Estate),Real Estate PE,India,Mumbai,Nariman Point,VP,~8-13 yrs (inferred),Portfolio Management,portfolio asset management; value-creation plans; leasing strategy oversight; exit planning; platform reporting,90-150,Market estimate,Company Careers Page,https://www.blackstone.com/careers/careers-blackstone/,Target employer - not verified,Unknown,2026-09-19,10,Blackstone is the largest RE owner in India and sponsors Nexus Select and Knowledge Realty Trust - an asset-management VP there is the single closest analogue to owning revenue and exit strategy on a big owner-operator platform.,Revenue/leasing strategy plus disposition strategy on an institutional owner-operator platform,"Blackstone India posts mainly campus and analyst roles publicly; senior RE asset-management seats move through search firms - target Blackstone-adjacent platforms (Nucleus, Horizon, Nexus, KRT) as parallel routes in.",A01,Above benchmark (40-75),"Location corrected from BKC: Blackstone Advisors India is registered at Express Towers, 5th Floor, Nariman Point 400021 (MCA/company records).",2026-09-20
A01-022,AVP - Asset Management,Nucleus Office Parks (Blackstone platform),Real Estate PE,India,Mumbai,Mumbai (unspecified),AVP,~6-11 yrs (inferred),Portfolio Management,office asset management; leasing strategy; NOI planning; tenant retention; asset business plans,40-65,Market estimate,LinkedIn,https://in.linkedin.com/jobs/real-estate-asset-management-jobs,Target employer - not verified,Unknown,2026-09-19,8,Blackstone India office platform with Mumbai assets - a pure asset-management seat where renewal and occupancy strategy is the job.,Occupancy and renewal strategy on an owner-operator platform,"Smaller, less-crowded than applying to Blackstone itself while still being inside the Blackstone ecosystem; verify current entity naming before applying.",A01,In line (40-75),,
A01-023,"Manager - Asset Management, Industrial & Logistics",Horizon Industrial Parks (Blackstone platform),Real Estate PE,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Portfolio Management,warehouse asset management; lease structuring; rent escalation modelling; occupancy planning; portfolio reporting,28-45,Market estimate,LinkedIn,https://in.linkedin.com/jobs/real-estate-jobs-mumbai-metropolitan-region,Target employer - not verified,Unknown,2026-09-19,7,"Industrial rent escalation and occupancy planning is the same yield problem in a different asset class, with a shorter lease-strategy cycle.",Rent escalation and lease economics modelling,Confirm the Mumbai base - industrial platforms often run asset management out of Mumbai but with heavy site travel to Bhiwandi/Panvel.,A01,In line (22-45),,
A01-024,VP - Real Estate Investments,Kotak Investment Advisors (Kotak Realty Fund),Real Estate PE,India,Mumbai,BKC,VP,~8-13 yrs (inferred),RE Investments,RE PE deal origination; structuring; exits; portfolio monitoring; IC presentation,70-120,Market estimate,Company Careers Page,https://alternateassets.kotak.com/kotak-realty-fund.php,Target employer - not verified,Unknown,2026-09-19,8,"India largest domestic RE PE platform at ~USD 3.5bn commitments; the fund explicitly frames its skillset as origination, structuring, execution and exits - the exit half is his strength.","Retail disposition strategy - deciding which assets to exit, when and through which channel",Kotak Alternate Assets runs its own job pages under alternateassets.kotak.com; team is famously stable so watch for expansion rather than replacement hires.,A01,In line (70-150),,
A01-025,Manager - Asset Management & Portfolio Monitoring,Kotak Investment Advisors (Kotak Realty Fund),Real Estate PE,India,Mumbai,BKC,Manager,~5-9 yrs (inferred),Portfolio Management,portfolio monitoring; cash-flow forecasting; developer performance tracking; exit planning; investor reporting,35-55,Market estimate,Company Careers Page,https://alternateassets.kotak.com/job5.php,Target employer - not verified,Unknown,2026-09-19,9,Monitoring a multi-billion-dollar RE portfolio and planning exits is a near-literal restatement of his portfolio and disposition-strategy work.,Portfolio performance management plus asset-level exit strategy,Post-investment monitoring seats are less contested than origination seats and reward exactly the modelling depth he has; Kotak posts these on its own alternates job pages.,A01,In line (22-45),,
A01-026,AVP - Investments & Portfolio Management,HDFC Capital Advisors,Real Estate PE,India,Mumbai,Churchgate,AVP,~6-11 yrs (inferred),RE Investments,residential RE investing; developer underwriting; drawdown and milestone monitoring; cash-flow modelling; exit structuring,45-75,Market estimate,LinkedIn,https://in.linkedin.com/company/hdfc-capital,Target employer - not verified,Unknown,2026-09-19,9,"HDFC Capital is one of India largest residential RE fund managers at ~USD 3bn - residential is his asset class, and milestone-based deployment mirrors his capital-call planning.","Fund and JV capital planning, commitments and capital calls","Recent Mumbai deployment includes a Rs 1,150+ crore Runwal partnership - a concrete, current reference point for a cover note; HDFC Capital is Mumbai-headquartered so location is clean.",A01,In line (40-75),"Location corrected: HDFC Capital Advisors' registered office is Ramon House, H.T. Parekh Marg, Churchgate 400020 - not Nariman Point or Lower Parel. Visible hiring at the time of checking was internships, not senior roles, so this stays a target rather than a confirmed opening.",2026-09-20
A01-027,Manager - Investments & Asset Management,ASK Property Fund (ASK Group),Real Estate PE,India,Mumbai,Worli,Manager,~5-9 yrs (inferred),RE Investments,residential project underwriting; cash-flow monitoring; sales velocity analytics; exit planning; developer engagement,30-50,Market estimate,LinkedIn,https://in.linkedin.com/jobs/real-estate-jobs-mumbai-metropolitan-region,Target employer - not verified,Unknown,2026-09-19,8,"ASK underwrites residential projects on sales velocity and pricing - the same variables he optimises, just at pre-sale rather than rental stage.",Pricing/velocity analytics on residential assets,Recent Rs 340 crore Mantra Group investment (Mumbai and Pune) shows active deployment; ASK is a mid-sized shop where a direct approach to the investment head can work.,A01,In line (22-45),,
A01-028,AVP - Real Estate Investments,Motilal Oswal Real Estate (MO Alternates),Real Estate PE,India,Mumbai,Lower Parel,AVP,~6-10 yrs (inferred),RE Investments,structured RE investing; residential underwriting; portfolio monitoring; exit and refinancing planning; IC papers,40-70,Market estimate,Company Careers Page,https://www.motilaloswal.com/careers,Target employer - not verified,Unknown,2026-09-19,8,MO Real Estate is an active domestic residential-focused fund and the confirmed live RE IB associate posting shows the platform is hiring into real estate now.,Asset-level investment analysis and exit structuring,"Use the live Motilal Oswal RE investment-banking posting as proof the platform is recruiting, then ask to be considered for the alternates/fund side at the right level.",A01,Below benchmark (70-150),,
A01-029,VP - Real Estate & Real Assets,Edelweiss Alternatives,Real Estate PE,India,Mumbai,Mumbai (unspecified),VP,~8-13 yrs (inferred),RE Investments,real estate and infra yield strategies; structured credit to developers; asset monitoring; distributions; fund strategy,60-100,Market estimate,LinkedIn,https://en.wikipedia.org/wiki/Edelweiss_Group,Target employer - not verified,Unknown,2026-09-19,8,"Edelweiss Alternatives spans private credit, real estate and infrastructure yield - yield-strategy funds live on distribution mechanics he already models.","Waterfall, promote and preferred-return mechanics",Large Mumbai-headquartered alternatives platform with frequent lateral hiring; approach via the real assets vertical rather than the group careers page.,A01,In line (70-150),,
A01-030,AVP - Real Estate Investments,Piramal Alternatives,Real Estate PE,India,Mumbai,Lower Parel,AVP,~6-11 yrs (inferred),RE Investments,RE structured investing; developer credit underwriting; portfolio monitoring; recovery and exit planning; modelling,45-75,Market estimate,Company Careers Page,https://www.piramalrealty.com/careers,Target employer - not verified,Unknown,2026-09-19,7,"Piramal alternatives sits closer to structured credit than equity asset management, so the portfolio-monitoring overlap is real but the pricing/leasing overlap is not.",Portfolio monitoring and exit analytics,"Piramal Realty (the developer) and Piramal Alternatives (the fund) are different employers - the careers URL here is the realty arm, so route the application to the alternatives platform deliberately.",A01,Below benchmark (70-150),,
A01-031,VP - Real Assets / Real Estate Fund,360 ONE Asset Management,Asset Manager,India,Mumbai,Lower Parel,VP,~8-13 yrs (inferred),RE Investments,real assets AIF strategy; RE underwriting; portfolio construction; distributions; investor communication,60-100,Market estimate,Company Careers Page,https://www.360.one/asset/real-assets/,Target employer - not verified,Unknown,2026-09-19,8,"360 ONE runs a dedicated real assets team out of 360 ONE Centre, Kamala Mills, Lower Parel, led by an ex-Piramal/Edelweiss real estate investor - a genuine Mumbai RE fund seat.",Fund capital planning and distribution modelling,"Address confirmed at Kamala Mills, Lower Parel; 360 ONE has been expanding alternates aggressively, so speculative approaches to the real assets head are reasonable.",A01,Not benchmarked,,
A01-032,VP - Asset Management,Godrej Fund Management,Real Estate PE,India,Mumbai,Vikhroli,VP,~8-13 yrs (inferred),Portfolio Management,office and residential asset management; business plans; leasing oversight; JV partner management; exit execution,60-95,Market estimate,LinkedIn,https://sg.linkedin.com/company/godrej-fund-management,Target employer - not verified,Unknown,2026-09-19,9,GFM invests global institutional capital across five office and residential funds - residential fund asset management with JV partners is the closest domestic mirror of Amherst.,JV capital planning and residential portfolio strategy,GFM is structured with Singapore and Mumbai presence - confirm the seat is Mumbai-based; the residential fund angle is the strongest hook in this whole lane.,A01,Above benchmark (40-75),"Location confirmed: Godrej Fund Management is registered at Godrej One, 5th Floor, Pirojshanagar, Vikhroli East 400079. No current GFM openings surfaced when checked; a Fund Management role (8-10 yrs, Mumbai) was visible at Godrej Ventures and Investment Advisers, which is worth treating as the adjacent route in.",2026-09-20
A01-033,"Director - Asset Management, India",Xander Group / Virtuous Retail South Asia,Real Estate PE,India,Mumbai,Mumbai (unspecified),Director,~10-15 yrs (inferred),Portfolio Management,office and retail asset management; JV oversight; leasing strategy; capital recycling; investor reporting,Not disclosed,Unknown,News / Hiring Signal,https://www.mingtiandi.com/real-estate/finance/gic-xander-buy-india-business-park-from-pimco-prime-jv-for-260m/,Target employer - not verified,Unknown,2026-09-19,7,"Xander co-invested with GIC on a $260m India office park, so the platform is actively acquiring and will need asset-management capacity - but its India base skews Delhi-NCR.",Portfolio strategy and capital recycling across a JV-heavy platform,"Verify a Mumbai-based team before investing effort - Xander historically runs India out of NCR; treat as an opportunistic target, not a core one.",A01,No range given (benchmark 40-75),,
A01-034,AVP - Fund & Asset Management,Welspun One Investment Management,Real Estate PE,India,Mumbai,Lower Parel,AVP,8-10 yrs (posted),Fund Finance,logistics fund management; capital deployment planning; distributions; asset business plans; investor reporting,40-70,Market estimate,LinkedIn,https://www.foundit.in/job/asset-management-welspun-one-mumbai-44432669,Verified live posting,Unknown,2026-09-19,9,"Welspun One describes itself as an integrated fund, development and asset management organisation - a single seat covering exactly the fund-planning plus asset-strategy combination he already spans.",Fund and JV capital planning plus distribution modelling,"Mumbai-headquartered (Welspun House, Kamala Mills area) and the only warehousing platform backed by a large domestic conglomerate - a rare Mumbai-native fund-management seat.",A01,Above benchmark (22-50),"UPGRADED to verified: a live Welspun One Asset Management posting (8-10 yrs, Mumbai) was found on foundit. The posted scope - owning assets across master planning, leasing, development and investment returns - is close to the candidate's current remit.",2026-09-20
A01-035,Manager - Asset Management,IndoSpace Capital Advisors,Real Estate PE,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Portfolio Management,industrial park asset management; lease renewals; occupancy planning; NOI tracking; JV reporting,28-48,Market estimate,Company Careers Page,https://www.indospace.in/careers/,Target employer - not verified,Unknown,2026-09-19,7,"India largest industrial RE manager (52 parks, ~58 msf, $3.2bn) with a CPPIB JV - portfolio-level occupancy and renewal analytics transfer directly, asset class does not.",Occupancy and renewal analytics at portfolio scale,"IndoSpace runs a live careers page; the CPPIB JV means fund-level reporting discipline, which plays to his capital-planning background.",A01,In line (22-45),,
A01-036,AVP - Portfolio & Asset Management,ESR India,Real Estate PE,India,Mumbai,BKC,AVP,~7-11 yrs (inferred),Portfolio Management,logistics asset management; fund reporting; lease economics; occupancy strategy; capital planning,40-65,Market estimate,LinkedIn,https://in.linkedin.com/jobs/asset-management-jobs-mumbai-metropolitan-region,Target employer - not verified,Unknown,2026-09-19,7,"Pan-Asian logistics fund manager with an India platform - fund-plus-asset-management structure suits him, though logistics leasing is a new vocabulary.",Portfolio capital planning and asset business plans,Confirm current India entity and Mumbai base before applying - the India logistics space has seen several platform consolidations.,A01,In line (40-75),,
A01-037,"VP - Real Estate, India",Actis,Real Estate PE,India,Mumbai,Mumbai (unspecified),VP,~8-13 yrs (inferred),RE Investments,emerging-market RE investing; development JV structuring; asset monitoring; exits; ESG-linked value creation,Not disclosed,Unknown,LinkedIn,https://in.linkedin.com/jobs/real-estate-asset-management-jobs,Target employer - not verified,Unknown,2026-09-19,7,"Actis runs India real estate and infrastructure with a JV-heavy development model, which suits his JV capital-planning background more than his pricing work.",JV structuring and capital deployment planning,Actis India headcount is split across Mumbai and Delhi and skews infrastructure - verify a Mumbai real estate seat exists before spending effort.,A01,No range given (benchmark 70-150),,
A01-038,Manager - Asset Management,Sattva Group (Mumbai),Real Estate Developer,India,Mumbai,BKC,Manager,~5-9 yrs (inferred),Portfolio Management,office asset management; leasing coordination; NOI planning; REIT-ready reporting; portfolio analytics,28-48,Market estimate,LinkedIn,https://in.linkedin.com/jobs/real-estate-jobs-mumbai-metropolitan-region,Target employer - not verified,Unknown,2026-09-19,7,"Sattva co-sponsors Knowledge Realty Trust, so its asset-management bench feeds a listed REIT - useful adjacency even though Sattva is Bengaluru-rooted.",REIT-grade portfolio reporting and asset strategy,Verify the role is genuinely Mumbai-based - Sattva corporate sits in Bengaluru; the KRT link is the reason to bother.,A01,In line (22-45),,
