Listing_ID,Role_Title,Company,Company_Type,Country,City,Location_Micro_Market,Seniority,Experience_Required,Function,Key_Skills,Comp_Range_INR_LPA,Comp_Basis,Portal,Source_URL,Listing_Status,Posting_Date,Date_Found,Fit_Score,Fit_Rationale,Profile_Hook,Application_Notes,Agent_Source,Comp_Check,Verification_Note,Last_Verified
A03-018,Manager - Pricing & Monetisation Strategy,Netflix India,Corporate,India,Mumbai,BKC,Manager,~7-11 yrs (inferred),Revenue Management,Subscription pricing; Price elasticity; Monetisation strategy; Cohort/retention analytics; Forecasting,55-90,Market estimate,Company Careers Page,https://jobs.netflix.com/search?q=Mumbai,Target employer - not verified,Unknown,2026-09-19,7,"Subscription price-tier and elasticity work is the same optimisation he runs on rent levels and renewal pricing, on a consumer base.",Price elasticity and renewal/retention pricing,Netflix India runs its business team out of Mumbai. Extremely competitive and Netflix hires for specific pricing-science backgrounds - pre-empt by quantifying elasticity work he has actually done.,A03,Above benchmark (18-50),,
A03-019,"Manager - Monetisation & Pricing Strategy, Prime Video",Amazon India,Global Capability Centre,India,Mumbai,Mumbai (unspecified),Manager,~7-11 yrs (inferred),Revenue Management,Monetisation strategy; Pricing; Subscriber economics; SQL; Business analytics,45-75,Market estimate,Company Careers Page,https://www.amazon.jobs/en/search?base_query=pricing&loc_query=Mumbai,Target employer - not verified,Unknown,2026-09-19,6,"Right discipline, but Amazon concentrates most India pricing science in Bengaluru and Hyderabad - Mumbai presence is mainly Prime Video and ads.",Monetisation and subscriber economics modelling,"Verify the location on any req before investing time - many Amazon ""India"" pricing roles are Bengaluru-based, which is out of scope. Amazon bar-raiser loop rewards quantified impact.",A03,Above benchmark (18-50),,
A03-020,Manager - Revenue Management & Pricing,Akasa Air (SNV Aviation),Corporate,India,Mumbai,Andheri East,Manager,~5-9 yrs (inferred),Revenue Management,Airline revenue management; Fare structure design; Demand forecasting; Route profitability; Competitor pricing,25-40,Market estimate,Naukri,https://www.naukri.com/airline-revenue-management-jobs-in-mumbai-all-areas-6,Search-surfaced,Unknown,2026-09-19,8,"Airline RM is the purest form of his discipline - perishable inventory, dynamic fares, demand forecasting - and Akasa is genuinely Mumbai-headquartered.",Dynamic pricing on perishable inventory with demand forecasting,One of the few airline commercial functions actually run from Mumbai (IndiGo and Air India centre theirs in Gurugram). Lead with forecasting methodology; pre-empt no-airline-background with the O&D/yield vocabulary.,A03,In line (18-50),,
A03-021,Revenue Manager - Hotels & Air (B2B),Tripjack,Corporate,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Revenue Management,Revenue management; Dynamic pricing; Supplier contracting; Margin optimisation; Analytics,18-30,Market estimate,Indeed,"https://in.indeed.com/q-hotel-revenue-management-l-mumbai,-maharashtra-jobs.html",Search-surfaced,Unknown,2026-09-19,7,Indeed flags Tripjack among the top Mumbai employers hiring for hotel revenue management - B2B travel margin and pricing ownership.,Margin and pricing optimisation across a supply portfolio,"Mumbai-headquartered B2B travel distributor, high growth. Smaller brand name but real pricing ownership; check comp band carefully against his current level.",A03,Above benchmark (7-20),,
A03-022,Manager - Pricing & Revenue Strategy,Cleartrip (Flipkart Group),Corporate,India,Mumbai,Mumbai (unspecified),Manager,~6-10 yrs (inferred),Revenue Management,Pricing strategy; Take-rate optimisation; Promotions/discount ROI; Demand analytics; SQL,30-50,Market estimate,Company Careers Page,https://careers.cleartrip.com/,Target employer - not verified,Unknown,2026-09-19,7,Cleartrip is Mumbai-based and its commercial problem - dynamic pricing plus discount ROI across perishable travel inventory - maps directly onto his yield work.,Pricing and discount/concession ROI analysis,Mumbai HQ is the differentiator versus other OTAs. Flipkart-group processes are analytics-heavy - bring a case on how a pricing change moved occupancy and revenue.,A03,In line (18-50),,
A03-023,Manager - Revenue & Yield Management,Thomas Cook (India) Limited,Corporate,India,Mumbai,Lower Parel,Manager,~6-10 yrs (inferred),Revenue Management,Yield management; Package pricing; Margin management; Demand forecasting; Commercial analytics,22-35,Market estimate,Naukri,https://www.naukri.com/revenue-manager-jobs-in-mumbai,Target employer - not verified,Unknown,2026-09-19,7,Mumbai-headquartered travel group where package pricing and yield sit together - a genuine Mumbai-anchored revenue seat.,Yield and margin management across a product portfolio,Thomas Cook India and SOTC run their commercial function from Mumbai. No live posting seen; approach through the Naukri company page and LinkedIn commercial leadership.,A03,In line (18-50),,
A03-024,Revenue Management Lead - West Region,OYO (Oravel Stays),Proptech,India,Mumbai,Mumbai (unspecified),Senior Manager,8-15 yrs,Revenue Management,Pricing and revenue management; Occupancy optimisation; Demand forecasting; Supply analytics; Competition benchmarking,30-50,Market estimate,iimjobs,https://www.iimjobs.com/j/oyo-rooms-head-avp-pricing-revenue-management-8-15-yrs-744133.html,Search-surfaced,Unknown,2026-09-19,8,OYO runs pricing and occupancy optimisation across a distributed asset base it does not own - operationally the closest thing in India to his SFR portfolio job.,Pricing and occupancy optimisation across thousands of scattered units,"The AVP req seen on iimjobs is Gurugram-based; OYO does run regional revenue teams including west. Confirm Mumbai basing before applying, and lead with distributed-asset pricing at scale.",A03,In line (18-50),,
A03-025,Manager - Revenue & Occupancy Strategy,WeWork India,Proptech,India,Mumbai,BKC,Manager,~6-10 yrs (inferred),Revenue Management,Occupancy strategy; Desk/seat pricing; Renewal and churn management; Revenue forecasting; Portfolio analytics,30-50,Market estimate,Company Careers Page,https://wework.co.in/mumbai/,Target employer - not verified,Unknown,2026-09-19,9,Pricing seats against occupancy and managing renewals across a Mumbai building portfolio is his exact job with a different unit of inventory.,Rent/pricing optimisation plus renewal and occupancy strategy on a space portfolio,"WeWork India has a substantial Mumbai estate (Enam Sambhav BKC among others) and is now listed, which sharpens the revenue-per-sqft mandate. No live posting seen - approach the revenue/commercial leadership directly.",A03,In line (18-50),"No opening surfaced. Pitch context: WeWork India was cited near 84% occupancy with mature-centre utilisation close to 87%, at the premium end of Mumbai per-seat pricing.",2026-09-20
A03-026,Manager - Pricing & Occupancy Strategy (West),Awfis Space Solutions,Proptech,India,Mumbai,Andheri East,Manager,~5-9 yrs (inferred),Revenue Management,Seat pricing; Occupancy optimisation; Centre-level P&L analytics; Renewal strategy; Demand forecasting,25-40,Market estimate,Company Careers Page,https://www.awfis.com/office-space/mumbai,Target employer - not verified,Unknown,2026-09-19,9,Awfis runs 232 asset-light centres where the whole game is price-per-seat against occupancy - identical trade-off to rent versus vacancy.,"The rate-versus-occupancy trade-off, quantified","Listed company, asset-light managed-aggregation model that closely resembles a managed rental platform. Frame his SFR revenue work as ""centre-level yield at portfolio scale"" and bring a specific occupancy-lift number.",A03,In line (18-50),"No opening surfaced. Useful pitch context: Awfis reported roughly 75% blended occupancy and about 84% at vintage centres in FY26, against Mumbai per-seat rates near Rs 15,900 - exactly the occupancy-versus-rate trade-off the candidate already manages.",2026-09-20
A03-027,Revenue & Yield Manager - West,Smartworks Coworking Spaces,Proptech,India,Mumbai,Goregaon,Manager,~5-9 yrs (inferred),Revenue Management,Yield per sqft; Occupancy strategy; Client renewal pricing; Revenue forecasting; Centre analytics,25-40,Market estimate,LinkedIn,https://in.linkedin.com/company/smartworks-office,Target employer - not verified,Unknown,2026-09-19,9,Managed-workspace platform with 8m+ sqft where revenue per sqft against occupancy is the core metric - directly his discipline.,Revenue per unit of space against occupancy,Recently listed and expanding in Mumbai. Enterprise-lease model means renewal economics matter more than daily pricing - lead with renewal strategy rather than dynamic pricing.,A03,In line (18-50),"No opening surfaced. Pitch context: Smartworks reported roughly 89% occupancy on the largest leased capacity in the sector, at about Rs 16,222 per seat in the June quarter.",2026-09-20
A03-028,Commercial Strategy Manager - Mumbai,Table Space Technologies,Proptech,India,Mumbai,BKC,Manager,~6-10 yrs (inferred),Strategy,Commercial strategy; Deal pricing; Occupancy planning; Portfolio analytics; Forecasting,28-45,Market estimate,LinkedIn,https://in.linkedin.com/jobs/strategy-manager-jobs-mumbai,Target employer - not verified,Unknown,2026-09-19,8,Enterprise managed-office deal pricing is asset-level economics under a commitment structure - close to the capital-and-commitment planning he already does.,Deal-level economics and commitment structuring,Table Space is Bengaluru-headquartered with a real Mumbai portfolio; confirm the seat is Mumbai-based. No live posting seen.,A03,Not benchmarked,,
A03-029,Revenue Management Lead - West India,IWG / Regus India,Proptech,India,Mumbai,Mumbai (unspecified),Senior Manager,~7-11 yrs (inferred),Revenue Management,Dynamic workspace pricing; Occupancy management; Revenue forecasting; Centre P&L; Yield analytics,30-45,Market estimate,Company Careers Page,https://careers.iwgplc.com/,Target employer - not verified,Unknown,2026-09-19,8,IWG runs a genuine centralised revenue-management function with dynamic pricing across centres - one of the few flex operators with a formal RM discipline.,Centralised pricing engine ownership across a distributed estate,Global RM function means process maturity closest to what he is used to at Amherst. Check whether the India revenue seat reports into Mumbai or a regional hub before applying.,A03,In line (18-50),,
A03-030,Revenue & Occupancy Manager - West,Stanza Living,Proptech,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Revenue Management,Bed-level pricing; Occupancy optimisation; Renewal/churn management; Demand forecasting; Unit economics,22-35,Market estimate,LinkedIn,https://in.linkedin.com/company/stanzaliving,Target employer - not verified,Unknown,2026-09-19,6,"Managed residential rental at 70,000 beds with per-bed pricing and occupancy targets is the Indian-market version of his single-family-rental revenue job.","Residential rental pricing, occupancy and renewal strategy","Headquartered in Gurugram but with a real Mumbai portfolio (Kharghar to Juhu price bands). Confirm the role is Mumbai-based, not HQ. Strongest conceptual match in the whole lane - lead with residential rent optimisation.",A03,In line (18-50),"DOWNGRADED from 9. The portfolio-level revenue/occupancy seat this row assumed was not found. Stanza Living's visible Mumbai hiring is Cluster Manager - Property Operations and Sales Manager, which are property-level execution roles, not portfolio revenue strategy. Also note the company is Gurugram-headquartered.",2026-09-20
A03-031,Manager - Revenue Strategy & Analytics,PropertyPistol,Proptech,India,Mumbai,Navi Mumbai,Manager,~5-9 yrs (inferred),Revenue Management,Revenue strategy; Pricing analytics; Channel economics; Forecasting; Transaction analytics,18-30,Market estimate,LinkedIn,https://in.linkedin.com/jobs/revenue-manager-jobs-mumbai,Target employer - not verified,Unknown,2026-09-19,8,"Navi Mumbai-headquartered full-stack residential platform doing 8,000 Cr+ gross sales - primary-market pricing and channel strategy overlaps his disposition work.",Retail disposition strategy = channel choice and pricing at asset level,"Genuinely Mumbai-headquartered, which is rare in proptech. Smaller brand and likely lower comp; the draw is scope and residential relevance. No live posting seen.",A03,In line (18-50),,
A03-032,AVP - Revenue Strategy & Analytics,Square Yards,Proptech,India,Mumbai,Thane,AVP,~7-11 yrs (inferred),Revenue Management,Revenue strategy; Pricing and inventory analytics; Channel mix; Forecasting; Unit economics,25-40,Market estimate,LinkedIn,https://in.linkedin.com/jobs/revenue-manager-jobs-mumbai,Target employer - not verified,Unknown,2026-09-19,8,Residential transaction platform scaling AI-driven pricing and broker productivity tools - his asset-level pricing background is directly usable.,Asset-level pricing and exit-channel analytics,"Large Mumbai/Thane presence. Sales-led culture, so pre-empt the risk of the role drifting into sales MIS by asking what pricing decisions the seat actually owns.",A03,In line (18-50),,
A03-033,Manager - Residential Pricing & Market Strategy,ANAROCK Property Consultants,Consulting,India,Mumbai,Lower Parel,Manager,~6-10 yrs (inferred),Strategy,Residential pricing strategy; Absorption and velocity analysis; Market research; Feasibility modelling; Client advisory,25-40,Market estimate,LinkedIn,https://in.linkedin.com/jobs/strategy-manager-jobs-mumbai,Target employer - not verified,Unknown,2026-09-19,8,Advising developers on launch pricing and absorption velocity is his disposition-strategy work sold as advisory.,"Retail disposition strategy - what to sell, when, at what price","Mumbai HQ at Peninsula Business Park, Lower Parel. Consulting comp is below principal-side but the India-market exposure would fix his biggest gap fast. Good bridge role.",A03,In line (18-50),,
A03-034,Manager - Monetisation & Pricing,Housing.com (REA India),Proptech,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Revenue Management,Monetisation strategy; Listing/package pricing; Take-rate; Cohort analytics; SQL,25-42,Market estimate,LinkedIn,https://in.linkedin.com/jobs/pricing-strategy-jobs,Target employer - not verified,Unknown,2026-09-19,7,"Residential-adjacent monetisation work, but the pricing object is advertising packages rather than the asset itself.",Pricing design and package architecture,"REA India runs Housing.com and PropTiger with a large Mumbai commercial team. Real-estate context helps the story; the actual pricing problem is marketplace monetisation, so calibrate expectations.",A03,In line (18-50),,
A03-035,Revenue Manager - Mumbai Region,NoBroker,Proptech,India,Mumbai,Andheri East,Manager,~5-9 yrs (inferred),Revenue Management,Revenue strategy; Subscription/plan pricing; Rental market analytics; Funnel economics; Forecasting,22-38,Market estimate,LinkedIn,https://in.linkedin.com/jobs/revenue-manager-jobs-mumbai,Target employer - not verified,Unknown,2026-09-19,7,India-s first proptech unicorn operating in rentals; the rental-market data and plan pricing work sit adjacent to his domain.,Rental market pricing intelligence,"Bengaluru-headquartered with a significant Mumbai operation - confirm the seat is Mumbai. Monetisation is subscription-based, so frame elasticity work rather than asset pricing.",A03,In line (18-50),,
A03-036,Manager - Pricing & Revenue Strategy,Nykaa (FSN E-Commerce Ventures),Corporate,India,Mumbai,Andheri East,Manager,~5-9 yrs (inferred),Revenue Management,Pricing strategy; Promotion and discount ROI; Margin management; Category analytics; SQL,30-50,Market estimate,Naukri,https://www.naukri.com/pricing-manager-jobs-in-mumbai,Target employer - not verified,Unknown,2026-09-19,7,"Mumbai-headquartered listed consumer platform where pricing, promotion ROI and margin management are a standing function.",Pricing optimisation and promotion/concession ROI,One of the few genuinely Mumbai-headquartered consumer-internet employers. Pre-empt the no-retail-category gap by leading with elasticity and margin-bridge analytics rather than category knowledge.,A03,In line (18-50),,
A03-037,Manager - Pricing & Revenue Management,Zepto,Corporate,India,Mumbai,Mumbai (unspecified),Manager,~5-9 yrs (inferred),Revenue Management,Dynamic pricing; Basket economics; Discount ROI; Demand forecasting; SQL/analytics,35-60,Market estimate,Instahyre,https://www.instahyre.com/jobs-in-mumbai/,Target employer - not verified,Unknown,2026-09-19,7,"Quick-commerce pricing is high-frequency dynamic pricing against demand - same machinery, far shorter cycle than rents.",High-frequency dynamic pricing and demand forecasting,"Mumbai-founded with a large Mumbai team. Very fast-paced and comp-competitive; pre-empt the pace question by showing he has shipped pricing changes, not just modelled them.",A03,In line (18-50),,
A03-038,Manager - Category Revenue & Pricing,Tata CLiQ (Tata Digital),Corporate,India,Mumbai,Lower Parel,Manager,~5-9 yrs (inferred),Revenue Management,Category pricing; Margin management; Promotion planning; Revenue analytics; Forecasting,25-40,Market estimate,Naukri,https://www.naukri.com/pricing-manager-jobs-in-mumbai,Target employer - not verified,Unknown,2026-09-19,6,"Real pricing and margin ownership, but category retail is a full step away from asset-level revenue strategy.",Margin and pricing architecture design,"Tata Digital/CLiQ is Mumbai-based. Treat as a breadth option rather than a first choice - the revenue problem is category mix, not asset yield.",A03,In line (18-50),,
A03-039,Manager - Pricing & Revenue Growth Management,Reliance Retail,Corporate,India,Mumbai,Navi Mumbai,Manager,~6-10 yrs (inferred),Revenue Management,RGM; Price-pack architecture; Promotion optimisation; Margin analytics; Trade spend,30-50,Market estimate,Naukri,https://www.naukri.com/pricing-manager-jobs-in-mumbai,Search-surfaced,Unknown,2026-09-19,6,"Large Mumbai-region pricing function with real scale, but retail RGM is a sideways move from portfolio revenue strategy.",Pricing architecture and elasticity analysis at scale,Reliance Retail is headquartered in Mumbai with corporate functions at Navi Mumbai (RCP). Hiring volume is high; process is slow and internally referral-driven.,A03,In line (18-50),,
