Listing_ID,Role_Title,Company,Company_Type,Country,City,Location_Micro_Market,Seniority,Experience_Required,Function,Key_Skills,Comp_Range_INR_LPA,Comp_Basis,Portal,Source_URL,Listing_Status,Posting_Date,Date_Found,Fit_Score,Fit_Rationale,Profile_Hook,Application_Notes,Agent_Source,Comp_Check,Verification_Note,Last_Verified
AF01-011,"Fund Accounting Manager, PE/RE Funds",Citco Fund Services (Mauritius) Ltd,Asset Manager,Mauritius,Ebene,Ebene Cybercity,Senior Manager,7-11 yrs (inferred),Fund Finance,PE/RE fund accounting; waterfall and carry calculations; NAV oversight; investor reporting; team management,"MUR 90,000-130,000/mo",Market estimate (MUR),MyJob.mu,https://www.myjob.mu/JobSearch/Results?Keywords=fund+accounting+manager+citco,Target employer - not verified,Unknown,2026-09-20,8,"Citco is a top-tier global fund administrator with a substantial PE/RE waterfall workload in Mauritius, a near-exact skills match.",PE/RE fund waterfall and carry calculation experience,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax.",AF01,"Above market (MUR 60,000-100,000/month) [Low confidence]",,
AF01-012,"Senior Fund Accountant, PE/RE Funds",MUFG Investor Services Mauritius,Asset Manager,Mauritius,Ebene,Ebene Cybercity,Manager,6-9 yrs (inferred),Fund Finance,PE/RE fund accounting; capital call and distribution processing; NAV review; investor reporting,"MUR 70,000-100,000/mo",Market estimate (MUR),MyJob.mu,https://www.myjob.mu/JobSearch/Results?Keywords=fund+accountant+mufg,Target employer - not verified,Unknown,2026-09-20,7,"MUFG's Mauritius platform services PE and real asset funds with real waterfall workload, a strong adjacency even without confirmed India weighting.",Capital call/distribution processing for PE/RE funds,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax.",AF01,"In line (MUR 60,000-100,000/month) [Low confidence]",,
AF01-013,Fund Administration Manager,Maitland Mauritius (Apex Group),Asset Manager,Mauritius,Ebene,Ebene Cybercity,Manager,6-10 yrs (inferred),Fund Finance,Fund administration; trust services; NAV production; regulatory reporting,"MUR 75,000-105,000/mo",Market estimate (MUR),MyJob.mu,https://www.myjob.mu/JobSearch/Results?Keywords=fund+administration+maitland,Target employer - not verified,Unknown,2026-09-20,6,"Maitland was folded into Apex Group in 2022-23; roles under this legacy brand name may already be posted as Apex — treat as the same talent pool, generic fit.",Fund administration management,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax. Maitland's Mauritius operation was absorbed into Apex Group; check whether postings still use the Maitland name or have migrated to Apex's own careers page.",AF01,"In line (MUR 60,000-100,000/month) [Low confidence]",,
AF01-014,Fund Services Manager,Amicorp Mauritius,Asset Manager,Mauritius,Ebene,Ebene Cybercity,Manager,6-9 yrs (inferred),Fund Finance,Fund and corporate services; NAV oversight; compliance; client relationship management,"MUR 70,000-100,000/mo",Market estimate (MUR),MyJob.mu,https://www.myjob.mu/JobSearch/Results?Keywords=fund+services+manager+amicorp,Target employer - not verified,Unknown,2026-09-20,6,Generalist international corporate/fund services provider; transferable skill set but no confirmed India tilt.,Fund services management with cross-border structuring exposure,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax.",AF01,"In line (MUR 60,000-100,000/month) [Low confidence]",,
AF01-015,Senior Fund Accountant,Sunibel Corporate Services,Asset Manager,Mauritius,Port Louis,Port Louis,Manager,5-8 yrs (inferred),Fund Finance,Fund accounting; global business licensing; NAV calculation; investor reporting,"MUR 55,000-80,000/mo",Market estimate (MUR),MyJob.mu,https://www.myjob.mu/JobSearch/Results?Keywords=senior+fund+accountant+sunibel,Target employer - not verified,Unknown,2026-09-20,5,Smaller domestic corporate-services firm; fund accounting scope is real but generalist and modestly paid relative to his seniority.,Fund accounting fundamentals from a strategy-heavy background,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax. This is a smaller shop; pay likely sits at the low end of what he'd accept even after the low-tax offset — treat as a fallback, not a target.",AF01,"In line (MUR 60,000-100,000/month) [Low confidence]",,
AF01-016,"Manager, Investment Management Advisory",Deloitte Mauritius,Consulting,Mauritius,Ebene,Ebene Cybercity,Manager,6-10 yrs (inferred),Strategy,Fund and asset management advisory; regulatory strategy; financial modelling; client management; India/Africa corridor funds,"MUR 95,000-140,000/mo",Market estimate (MUR),Company Careers Page,https://www2.deloitte.com/mu/en/careers.html,Target employer - not verified,Unknown,2026-09-20,6,"Advisory work on fund structuring and asset-management strategy is transferable, but it is consulting delivery rather than direct portfolio ownership.",Fund/JV capital planning reframed as advisory deal experience,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax.",AF01,Not benchmarked (non-Mumbai market),,
AF01-017,"Manager, Corporate & Institutional Banking (Fund Clients)",Mauritius Commercial Bank (MCB),Bank,Mauritius,Port Louis,Port Louis,Manager,7-11 yrs (inferred),Strategy,Corporate banking relationship management; global business/fund clients; credit analysis; treasury products,"MUR 85,000-125,000/mo",Market estimate (MUR),Company Careers Page,https://www.mcbgroup.com/careers,Target employer - not verified,Unknown,2026-09-20,5,"MCB banks much of the island's global-business/fund sector, but this is a banking relationship role, not portfolio or fund-economics ownership.",Cross-functional strategy experience applied to institutional banking coverage,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax. Domestic bank, not a fund administrator — weaker direct skills match, useful mainly as a banking-sector fallback.",AF01,Not benchmarked (non-Mumbai market),,
AF01-018,"Investment Analyst, Property & Alternatives",Sanlam Mauritius,Asset Manager,Mauritius,Ebene,Ebene Cybercity,Manager,5-9 yrs (inferred),RE Investments,Alternatives/property investment analysis; financial modelling; regional (Africa/India-linked) fund exposure; investor reporting,"MUR 65,000-95,000/mo",Market estimate (MUR),MyJob.mu,https://www.myjob.mu/JobSearch/Results?Keywords=investment+analyst+sanlam,Target employer - not verified,Unknown,2026-09-20,6,"Sanlam's Mauritius platform covers alternatives and property exposure with some regional fund linkage, a moderate rather than precise match.",Investment analysis and financial modelling,"Occupation Permit (Professional category): minimum basic salary MUR 50,000/month, harmonised across all sectors by the 2026-27 budget merger of ProPass and Expert Pass into a single Professional category — this role's pay comfortably clears that floor. Flat 15% income tax.",AF01,Not benchmarked (non-Mumbai market),,
AF01-019,Portfolio Manager - Office,Growthpoint Properties,REIT / InvIT,South Africa,Cape Town,Cape Town (unspecified),VP,8-12 yrs (inferred),Portfolio Management,Listed REIT portfolio strategy; asset-level capital allocation; leasing and occupancy strategy; valuation; investor reporting,"ZAR 1,100,000-1,600,000/yr",Market estimate (ZAR),Company Careers Page,https://www.myjobmag.co.za/job/portfolio-manager-office-cape-town-growthpoint-properties,Search-surfaced,2026-03 (seen; may have since closed),2026-09-20,8,"A confirmed real Growthpoint posting scoped around capex planning, vacancy/tenant-retention strategy and lease negotiation is close to a word-for-word match of his Amherst revenue/leasing remit, just for offices instead of SFR.",Revenue/leasing strategy and portfolio performance management,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"Below market (ZAR 1,400,000-2,200,000/year) [Low confidence]",,
AF01-020,"Asset Manager, Retail Portfolio",Redefine Properties,REIT / InvIT,South Africa,Johannesburg,Rosebank,Senior Manager,7-11 yrs (inferred),Portfolio Management,Retail asset management; leasing strategy; tenant mix optimisation; capex planning; NPI analysis,"ZAR 950,000-1,400,000/yr",Market estimate (ZAR),Company Careers Page,https://www.redefine.co.za/careers/,Target employer - not verified,Unknown,2026-09-20,8,"Direct asset-management ownership of a listed retail portfolio mirrors his revenue/leasing strategy scope, just across a different property type.",Leasing and occupancy strategy as retail asset management,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"Above market (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-021,Portfolio Analyst,Hyprop Investments,REIT / InvIT,South Africa,Johannesburg,Rosebank,Manager,5-9 yrs (inferred),Portfolio Management,Portfolio analytics; scenario/forecast modelling; asset performance reporting; retail leasing metrics,"ZAR 700,000-1,000,000/yr",Market estimate (ZAR),PNet,https://www.pnet.co.za/jobs/property-&-real-estate,Target employer - not verified,Unknown,2026-09-20,7,Portfolio performance analytics on a mall-anchored REIT book is a strong analytical adjacency to his forecasting and revenue-management work.,Revenue forecasting and portfolio performance management,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"In line (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-022,Asset Manager,Vukile Property Fund,REIT / InvIT,South Africa,Johannesburg,Bryanston,Senior Manager,7-11 yrs (inferred),Portfolio Management,Retail/community-centre asset management; leasing strategy; capital expenditure planning; valuation,"ZAR 900,000-1,300,000/yr",Market estimate (ZAR),Careers24,https://www.careers24.com/jobs/kw-property-asset-manager/,Target employer - not verified,Unknown,2026-09-20,7,Retail REIT asset management with a dual South Africa/Iberia book; the core leasing-strategy skill set transfers directly.,Asset-level leasing and revenue strategy,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"In line (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-023,Investment Analyst,Fortress REIT,REIT / InvIT,South Africa,Johannesburg,Bryanston,Manager,5-9 yrs (inferred),RE Investments,Logistics/retail REIT investment analysis; acquisitions and disposals; financial modelling; asset-level underwriting,"ZAR 750,000-1,050,000/yr",Market estimate (ZAR),CareerJunction,https://www.careerjunction.co.za/jobs/search?keywords=reit+investment+analyst,Target employer - not verified,Unknown,2026-09-20,7,Acquisitions/disposals underwriting at a logistics-and-retail REIT closely echoes his retail disposition strategy experience.,Retail disposition strategy as asset-level exit analytics,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,Not benchmarked (non-Mumbai market),,
AF01-024,"Asset Manager, Waterfall City Precinct",Attacq Limited,REIT / InvIT,South Africa,Johannesburg,"Waterfall City, Midrand",Senior Manager,7-11 yrs (inferred),Portfolio Management,Mixed-use precinct asset management; leasing strategy; development pipeline planning; capital allocation,"ZAR 950,000-1,400,000/yr",Market estimate (ZAR),Company Careers Page,https://www.attacq.co.za/careers,Target employer - not verified,Unknown,2026-09-20,7,Attacq's Waterfall City precinct (Mall of Africa and surrounding mixed-use) needs the same leasing/occupancy and capital-planning skill set he runs at Amherst.,Portfolio-level capital planning and leasing strategy,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else. Note: 'Waterfall' here is the Midrand precinct name, unrelated to fund distribution waterfalls — do not lead with that pun in an application.",AF01,"Above market (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-025,"Portfolio Analyst, Logistics",Equites Property Fund,REIT / InvIT,South Africa,Cape Town,Stellenbosch,Manager,5-9 yrs (inferred),Portfolio Management,Industrial/logistics REIT analytics; lease renewal modelling; occupancy forecasting; capital markets reporting,"ZAR 700,000-1,000,000/yr",Market estimate (ZAR),PNet,https://www.pnet.co.za/jobs/property-&-real-estate,Target employer - not verified,Unknown,2026-09-20,6,"Logistics-REIT portfolio analytics is a reasonable sideways move from residential revenue management, though the asset class is materially different.",Occupancy and renewal forecasting transferred to industrial assets,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"In line (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-026,Asset Manager,Emira Property Fund,REIT / InvIT,South Africa,Johannesburg,Bedfordview,Senior Manager,7-11 yrs (inferred),Portfolio Management,Diversified REIT asset management; leasing strategy; capex planning; joint-venture asset oversight,"ZAR 900,000-1,300,000/yr",Market estimate (ZAR),Careers24,https://www.careers24.com/jobs/kw-reit-asset-manager/,Target employer - not verified,Unknown,2026-09-20,7,Diversified-portfolio asset management including JV-held assets lines up with both his leasing-strategy and JV capital-planning experience.,JV asset oversight plus leasing/occupancy strategy,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"In line (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-027,"Fund Manager, Property Investments",Investec Property,Asset Manager,South Africa,Johannesburg,Sandton,VP,8-12 yrs (inferred),RE Investments,Direct property fund management; capital deployment; investor distributions; portfolio strategy; deal underwriting,"ZAR 1,200,000-1,800,000/yr",Market estimate (ZAR),Company Careers Page,https://www.investec.com/en_za/welcome-to-investec/careers.html,Target employer - not verified,Unknown,2026-09-20,8,Direct property fund management covering capital deployment and investor distributions is squarely his fund/JV capital-planning and distribution-modelling scope.,Fund capital deployment and distribution modelling,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,Not benchmarked (non-Mumbai market),,
AF01-028,"Portfolio Manager, Unlisted Property",Old Mutual Property,Asset Manager,South Africa,Cape Town,Pinelands,Senior Manager,7-11 yrs (inferred),Portfolio Management,Unlisted property fund portfolio management; capital planning; valuations; investor reporting; asset strategy,"ZAR 950,000-1,400,000/yr",Market estimate (ZAR),PNet,https://www.pnet.co.za/jobs/property-portfolio-manager,Target employer - not verified,Unknown,2026-09-20,7,Unlisted-fund portfolio management with capital planning duties overlaps well with his fund/JV capital planning background.,Fund capital planning and portfolio strategy,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,"Above market (ZAR 700,000-1,100,000/year) [Low confidence]",,
AF01-029,"Investment Analyst, Property",Momentum Investments,Asset Manager,South Africa,Pretoria,Centurion,Manager,5-9 yrs (inferred),RE Investments,Property investment analysis; financial modelling; asset valuation; portfolio construction support,"ZAR 650,000-950,000/yr",Market estimate (ZAR),CareerJunction,https://www.careerjunction.co.za/jobs/search?keywords=property+investment+analyst,Target employer - not verified,Unknown,2026-09-20,6,A general property-investment analyst seat at a large insurer-linked asset manager; solid modelling overlap but less asset-level ownership than his current role.,Financial and scenario modelling for property portfolios,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,Not benchmarked (non-Mumbai market),,
AF01-030,Property Analyst,Sanlam Investment Management,Asset Manager,South Africa,Cape Town,Bellville,Manager,5-9 yrs (inferred),RE Investments,Listed and unlisted property analysis; valuation modelling; portfolio reporting; sector research,"ZAR 650,000-950,000/yr",Market estimate (ZAR),PNet,https://www.pnet.co.za/jobs/property-&-real-estate,Target employer - not verified,Unknown,2026-09-20,6,"Sell-side-style property research and modelling role at a major insurer's asset manager; transferable analytics, less direct portfolio control.",Portfolio analytics and financial modelling,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,Not benchmarked (non-Mumbai market),,
AF01-031,"Investment Analyst, Listed Property",Coronation Fund Managers,Asset Manager,South Africa,Cape Town,Cape Town CBD,Manager,5-9 yrs (inferred),Equity Research,Listed REIT equity research; financial modelling; valuation; sector coverage; portfolio construction input,"ZAR 800,000-1,150,000/yr",Market estimate (ZAR),Company Careers Page,https://www.coronation.com/en/careers/,Target employer - not verified,Unknown,2026-09-20,6,Buy-side listed-REIT research role; strong modelling adjacency but a step away from his hands-on asset/portfolio operating experience.,REIT-level financial modelling and forecasting,"Critical Skills Work Visa: finance/accounting job titles sit on the Critical Skills List and score the needed 100 points automatically, but SAQA validation of foreign qualifications and IOBSA professional-body registration are the real bottleneck and take months regardless of the points score. Standard processing 6-12 months; the Trusted Employer Scheme compresses it to 2-4 weeks if the employer is enrolled — ask early. Start SAQA before applying anywhere else.",AF01,Not benchmarked (non-Mumbai market),,
